user_id,test_domain,classification,elapsed_time,result
25f460d1-db97-4376-9e5e-f7d78de76c81,chase.com,0,2136,0
f5de2041-13c1-4211-a5ae-1e1b5e282e36,srv5-americanexpress.com,1,1319,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,facebook.lbyts.com,1,1832,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,dropbox.com,0,1008,0
25f460d1-db97-4376-9e5e-f7d78de76c81,accnetflixdate.com,1,2248,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,xfinity-redirect.hj.cx,1,2368,1
c73f79bc-736c-436d-8511-01604578ec31,customer.xfinity.com,0,4439,0
25f460d1-db97-4376-9e5e-f7d78de76c81,microsoft-openings-security-alert-errorpage111.online,1,1431,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,media.netflix.com,0,1408,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,servicewellsfargocom.ga,1,3109,0
c73f79bc-736c-436d-8511-01604578ec31,www.instagramn.co.nf,1,2152,1
25f460d1-db97-4376-9e5e-f7d78de76c81,yahoo-mailverification.com,1,2040,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,paypal-community.com,0,1776,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,www.yahoo.accountservices.ververoom.com,1,1635,1
c73f79bc-736c-436d-8511-01604578ec31,email-bank0famerica.ga,1,1739,1
25f460d1-db97-4376-9e5e-f7d78de76c81,aws.amazon.com,0,1735,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,topup.orange.com,0,1360,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,secure.bankofamerica.com,0,1444,0
c73f79bc-736c-436d-8511-01604578ec31,amazon.com,0,1437,0
25f460d1-db97-4376-9e5e-f7d78de76c81,docusign.serviceim.com,1,2424,1
c73f79bc-736c-436d-8511-01604578ec31,paymentnet.jpmorgan.com,0,1546,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,refresh.linkedin.com.cgibin3302asuas.login-submit.cgibinsq435.memberrefresh301231.delcos.org,1,2864,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,secure.store.apple.com.next-sign-up.com,1,2872,1
25f460d1-db97-4376-9e5e-f7d78de76c81,sso.dhl-usa.com,0,2032,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,support.google.com,0,1528,0
f5de2041-13c1-4211-a5ae-1e1b5e282e36,mail.netflix-pym.com,1,1659,0
c73f79bc-736c-436d-8511-01604578ec31,office.live.com,0,2913,0
25f460d1-db97-4376-9e5e-f7d78de76c81,applesupdate.com,1,1768,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,online.americaexpress.moracom.co.uk,1,2272,1
c73f79bc-736c-436d-8511-01604578ec31,xfinity.comcast.net.gupzi.com,1,1773,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,jpmorganchaseonlinebankingverification.typeform.com,1,2230,1
25f460d1-db97-4376-9e5e-f7d78de76c81,verifcation.itunees.applee.uk.id.login.divulga-se.info,1,1264,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,google.com,0,1483,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,www.dhl.info.pl,1,1984,1
25f460d1-db97-4376-9e5e-f7d78de76c81,login.mail.yahoo.verify2.enerqy.co.uk,1,1704,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,outlook-microsoft.xv4567.net,1,1807,1
25f460d1-db97-4376-9e5e-f7d78de76c81,security-paypal.com,1,1863,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,www.dropbox.com.secure.index-upload.files8h2s.com.yashmatiitc.org,1,2328,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,insttagram.hol.es,1,1674,1
c73f79bc-736c-436d-8511-01604578ec31,secureserver.docusign.completeddocs.com,1,5248,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,dropboxforum.com,0,1720,1
25f460d1-db97-4376-9e5e-f7d78de76c81,xfinity.comcast.net.gupzi.com,1,2168,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,drive.google.com.continue.mrstu.net,1,2011,1
c73f79bc-736c-436d-8511-01604578ec31,dl-dropbox.github.io,1,1633,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,w3dropbox.com,1,2232,1
25f460d1-db97-4376-9e5e-f7d78de76c81,office.live.com,0,1871,0
f5de2041-13c1-4211-a5ae-1e1b5e282e36,www.orange.infoclientrsst.com,1,1752,1
25f460d1-db97-4376-9e5e-f7d78de76c81,dropbox.com,0,1664,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,www.online.att.net.homephone.uverse.admasonry.ca,1,2272,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,mg15-yahoo.com,1,1461,0
c73f79bc-736c-436d-8511-01604578ec31,amazon-co-uk-ssl-mail.co.uk,1,4160,1
25f460d1-db97-4376-9e5e-f7d78de76c81,www-instagram.com-account-login.googlequest.gq,1,2024,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,account-secure-paypql.ga,1,1565,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,xfinity.comcast.net.gupzi.com,1,1624,1
c73f79bc-736c-436d-8511-01604578ec31,dropbox.reddirtbbq.com,1,1679,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,prepaid.bankofamerica.com,0,1389,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,ssl.gstatic.google.com.ventura.co.zm,1,1696,1
25f460d1-db97-4376-9e5e-f7d78de76c81,instagram.com.userig.gq,1,1984,1
c73f79bc-736c-436d-8511-01604578ec31,dhlexpress.cf,1,2008,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,docusign-docs.tk,1,1573,0
25f460d1-db97-4376-9e5e-f7d78de76c81,ssl.gstatic.google.com.ventura.co.zm,1,1480,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,instagram-press.com,0,2112,1
25f460d1-db97-4376-9e5e-f7d78de76c81,topup.orange.com,0,1215,0
f5de2041-13c1-4211-a5ae-1e1b5e282e36,mail.paypal-account-limitied.ml,1,1809,1
25f460d1-db97-4376-9e5e-f7d78de76c81,www.orange.fr.facturation74589.site,1,1872,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,paygonline.com,0,2712,0
f5de2041-13c1-4211-a5ae-1e1b5e282e36,bankofamerica.com.signinv2.es,1,1941,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,www-instagram.com-account-login.googlequest.gq,1,1360,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,account.docusign.com,0,1290,0
25f460d1-db97-4376-9e5e-f7d78de76c81,www.online.att.net.homephone.uverse.admasonry.ca,1,2312,1
25f460d1-db97-4376-9e5e-f7d78de76c81,vnotice1001.wellsfargo3032030102.com,1,1176,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,chase.com.checkingaccounts-creditcards.online.confirm.id-find.support-user-mail.data.unitam.edu.mx,1,2216,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,connect.xfinity.com.free-flash-games-online.com,1,2672,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,secureserver.docusign.completeddocs.com,1,1696,1
25f460d1-db97-4376-9e5e-f7d78de76c81,linkedinn2.weebly.com,1,1999,0
f5de2041-13c1-4211-a5ae-1e1b5e282e36,docusign.signedcopy.online,1,1834,0
25f460d1-db97-4376-9e5e-f7d78de76c81,myjpmorganchaseupdate.hpage.co.in,1,1264,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,googleuploader.com,1,1853,1
25f460d1-db97-4376-9e5e-f7d78de76c81,www.userid-apple.net,1,1680,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,paymentnet.jpmorgan.com,0,1618,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,access.jpmorgan.com,0,4592,0
f5de2041-13c1-4211-a5ae-1e1b5e282e36,mtouch.facebook.com,0,1220,1
25f460d1-db97-4376-9e5e-f7d78de76c81,www.xfinity-serviceupdates.com,1,2600,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,www.facebook.com.bckiwanis.org,1,1288,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,match.microsoftexceldoc.com,1,1875,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,1https.connect.secure.wellsfargo.com.tropfsteinhoehle.com,1,1624,1
25f460d1-db97-4376-9e5e-f7d78de76c81,google.com,0,2439,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,document-share-docusign-mess.classicalschoolathome.com,1,1248,1
25f460d1-db97-4376-9e5e-f7d78de76c81,paypal.me,0,1177,0
f5de2041-13c1-4211-a5ae-1e1b5e282e36,wellsfargo.users.personalsecurity.findmybooks.in,1,1996,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,www.dropbox-en.ml,1,1328,1
25f460d1-db97-4376-9e5e-f7d78de76c81,www.deletion.account.yahoo.ververoom.com,1,1391,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,www.facebook.getoffer.info,1,1176,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,security-paypal.com,1,2738,1
25f460d1-db97-4376-9e5e-f7d78de76c81,connect.xfinity.com.free-flash-games-online.com,1,1496,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,americanexpressverify.com,1,1528,1
25f460d1-db97-4376-9e5e-f7d78de76c81,id.orange.service-orange-check.com,1,1488,0
f5de2041-13c1-4211-a5ae-1e1b5e282e36,facebookbeta.ga,1,1895,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,www.orange.fr.facturation74589.site,1,1184,1
25f460d1-db97-4376-9e5e-f7d78de76c81,accounts.google.com,0,1407,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,login.microsoftonline.com.l--6.us,1,1032,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,delivery-shipment-dhl.000webhostapp.com,1,1884,0
25f460d1-db97-4376-9e5e-f7d78de76c81,docusign-docs.tk,1,1216,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,apple.com,0,1392,0
f5de2041-13c1-4211-a5ae-1e1b5e282e36,myjpmorganchaseupdate.hpage.co.in,1,1350,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,match.microsoftexceldoc.com,1,1632,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,play.google.com,0,1199,0
25f460d1-db97-4376-9e5e-f7d78de76c81,mail.yahoo.com,0,2432,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,drive.google.com.continue.mrstu.net,1,1192,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,linkedn.altervista.org,1,1184,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,linkedin.n-koei-jp.com,1,2210,0
25f460d1-db97-4376-9e5e-f7d78de76c81,americanexpress-fraud.com,1,3248,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,online.americanexpress.com,0,1493,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,login.xfinity.com,0,1632,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,accounts-linkedin.gq,1,1000,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,www.userid-apple.net,1,1641,1
25f460d1-db97-4376-9e5e-f7d78de76c81,idauthweb.orange.fr.bodrumsatilikemlak.net,1,1543,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,play.google.com,0,1440,0
25f460d1-db97-4376-9e5e-f7d78de76c81,online-americaexpress.depilab.cl,1,1600,0
f5de2041-13c1-4211-a5ae-1e1b5e282e36,apps.apple.com,0,1555,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,microsoftupgrade-net.ml,1,1376,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,dvd.netflix.com,0,1215,0
25f460d1-db97-4376-9e5e-f7d78de76c81,paypal-myaccounts.com,1,1920,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,microsoft-outlook.037fx.com,1,1391,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,logistics.dhl,0,1739,0
25f460d1-db97-4376-9e5e-f7d78de76c81,linkedinverification.eu,1,2208,0
f5de2041-13c1-4211-a5ae-1e1b5e282e36,onlinebanking-bankofamerica-com.tk,1,1663,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,chasesbanks.com,1,3257,1
25f460d1-db97-4376-9e5e-f7d78de76c81,outlook-microsoft.xv4567.net,1,1335,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,dl-dropbox.github.io,1,1725,0
25f460d1-db97-4376-9e5e-f7d78de76c81,products.office.com,0,1319,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,americanexpress-tvbg.com,1,1336,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,linkedinn2.weebly.com,1,1392,1
25f460d1-db97-4376-9e5e-f7d78de76c81,bankofamerica.com,0,1465,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,my.profile49394-wellsfargo.com,1,2355,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,ssl.allegro.fi-apple.com,1,976,1
25f460d1-db97-4376-9e5e-f7d78de76c81,wellsfargo.com,0,1336,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,docusign.serviceim.com,1,872,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,www.amazon-bestsellers.net,1,2001,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,ebpp3.wellsfargo.com,0,952,1
25f460d1-db97-4376-9e5e-f7d78de76c81,amazon.com.a4b.it,1,1871,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,www.amazon.com.paulowanderley.com.br,1,1524,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,orange.com,0,1424,0
25f460d1-db97-4376-9e5e-f7d78de76c81,www.yahoo.accountservices.ververoom.com,1,1504,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,instagram-verif.cf,1,1256,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,instagram.com-accounts-login.frozenfoodsehat.com,1,1852,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,chasebank.scotibanks.com,1,1400,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,netflix.com,0,1375,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,login-yahoo-com.wisci.us,1,1159,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,mail.yahoo.com,0,932,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,dhl-tracking.bkth-bkk.com,1,1105,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,webdropbox.net,1,1247,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,microsoft-openings-security-alert-errorpage111.online,1,2265,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,americanexpressbeta.com,1,2064,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,shipment-dhl-notification.000webhostapp.com,1,2320,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,google.com,0,1457,0
f5de2041-13c1-4211-a5ae-1e1b5e282e36,premium.billing.netflix.premier.login.premieraccount-netflix.com,1,1867,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,wellsfargo.com,0,1399,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,faceboksecurty.com,1,1361,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,bankofamerica.online.dhadetailing.com,1,1957,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,global.americanexpress.com,0,1452,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,jpmorganchaseonlinebankingverification.typeform.com,1,1600,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,support.apple.com,0,1068,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,servicewellsfargocom.ga,1,1624,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,instagram-press.com,0,2143,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,admin.att.mobiliariostore.com,1,1879,1
f5de2041-13c1-4211-a5ae-1e1b5e282e36,login.xfinity.com,0,1515,0
98cdbe27-0a08-4ad9-999e-a05f8e397871,instagram.com,0,2025,0
f5de2041-13c1-4211-a5ae-1e1b5e282e36,bankofamerica-com.ml,1,1341,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,appleid.apple.com.idapple-dk.tk,1,1111,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,yahoo.update.azadari.co.uk,1,1145,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,shipment-dhl-notification.000webhostapp.com,1,1864,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,email-bank0famerica.ga,1,1240,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,paypal.verif-serv.info,1,1384,1
98cdbe27-0a08-4ad9-999e-a05f8e397871,secure1.store.apple.com,0,2296,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,americanexpress.com,0,9019,0
02bb8e6f-6568-4fd2-b349-194952dfb0b6,paypal-community.com,0,5823,0
02bb8e6f-6568-4fd2-b349-194952dfb0b6,online.americanexpress.com,0,3501,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,myprofile4001.9432948-wellsfargo.com,1,9582,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,www.orange.infoclientrsst.com,1,6592,1
69c11e15-ca57-4be2-819b-11dadbd34a3f,premieraccount-netflix.com,1,3153,0
02bb8e6f-6568-4fd2-b349-194952dfb0b6,apps.apple.com,0,3888,1
69c11e15-ca57-4be2-819b-11dadbd34a3f,xfinityprepaid.net,0,3440,0
69c11e15-ca57-4be2-819b-11dadbd34a3f,secure.amazon.com.best-effectresources.com,1,2120,0
02bb8e6f-6568-4fd2-b349-194952dfb0b6,www.userid-apple.net,1,4666,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,secureserver.docusign.completeddocs.com,1,3684,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,netflixptt.com,1,2546,1
69c11e15-ca57-4be2-819b-11dadbd34a3f,xfinity.comcast.net.gupzi.com,1,11056,0
02bb8e6f-6568-4fd2-b349-194952dfb0b6,myhealth.bankofamerica.com,0,3479,1
69c11e15-ca57-4be2-819b-11dadbd34a3f,docusign.serviceim.com,1,4183,0
02bb8e6f-6568-4fd2-b349-194952dfb0b6,login.comcast.net-xfinity-securelogin-validateaccount.x009.net,1,5825,1
69c11e15-ca57-4be2-819b-11dadbd34a3f,netflix-memservice.com,1,4576,1
69c11e15-ca57-4be2-819b-11dadbd34a3f,dhlservices.deliveryinprogress.com,1,1184,0
02bb8e6f-6568-4fd2-b349-194952dfb0b6,xfinity-redirect.hj.cx,1,3781,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,secure.paypal.com.serviceaccount-loginpage.privycy.info,1,2530,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,instagram.rezaee.ir,1,3095,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,verify.netflix-alerts.com,1,3883,1
69c11e15-ca57-4be2-819b-11dadbd34a3f,jpmorganchaseauthe.ghaffarigroup.com,1,10024,0
02bb8e6f-6568-4fd2-b349-194952dfb0b6,www.facebook.ellom.in,1,1996,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,vnotice1001.wellsfargo3032030102.com,1,1760,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,mobile.linkedin.com,0,5298,0
02bb8e6f-6568-4fd2-b349-194952dfb0b6,id.orange.service-orange-check.com,1,2300,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,paypal-prepaid.com,0,5464,0
02bb8e6f-6568-4fd2-b349-194952dfb0b6,bankofamerica.com,0,4466,0
23214b07-0e77-4f1a-b595-e8f17f93a267,docusignfolder.com,1,5186,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,play.google.com,0,4431,1
23214b07-0e77-4f1a-b595-e8f17f93a267,play.google.com,0,1887,0
02bb8e6f-6568-4fd2-b349-194952dfb0b6,my.profile49394-wellsfargo.com,1,2686,1
23214b07-0e77-4f1a-b595-e8f17f93a267,www.orange.infoclientrsst.com,1,5664,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,account.docusign.com,0,3832,0
23214b07-0e77-4f1a-b595-e8f17f93a267,drive.google.com.continue.cqr4.biz,1,1991,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,www.facebook.getoffer.info,1,2062,1
23214b07-0e77-4f1a-b595-e8f17f93a267,support.microsoft.com,0,1888,0
23214b07-0e77-4f1a-b595-e8f17f93a267,id.orange.fr.authuser2.bin.waltermarquez.com.ve,1,1831,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,xfinityprepaid.net,0,3234,0
23214b07-0e77-4f1a-b595-e8f17f93a267,www.facebook.com.bckiwanis.org,1,1817,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,bankofamericar.miwomensconference.org,1,1945,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,amazon.com.a4b.it,1,2443,0
23214b07-0e77-4f1a-b595-e8f17f93a267,dhl.deliveryinprogress.com,1,4031,1
02bb8e6f-6568-4fd2-b349-194952dfb0b6,disabled.3692832935.cipd.wellsfarg0.one-it.net,1,3970,1
23214b07-0e77-4f1a-b595-e8f17f93a267,docusign.utexas.edu,0,3049,0
02bb8e6f-6568-4fd2-b349-194952dfb0b6,yahooupdatingprogram.cnc-cs.com,1,1831,1
23214b07-0e77-4f1a-b595-e8f17f93a267,ssl.gstatic.google.com.ventura.co.zm,1,2071,1
23214b07-0e77-4f1a-b595-e8f17f93a267,linkediin.internetdatingstories.com,1,2464,1
23214b07-0e77-4f1a-b595-e8f17f93a267,faceboksecurty.com,1,2007,1
23214b07-0e77-4f1a-b595-e8f17f93a267,mail.netflix-pym.com,1,2730,1
23214b07-0e77-4f1a-b595-e8f17f93a267,xfinitysignin.from-va.com,1,2696,1
23214b07-0e77-4f1a-b595-e8f17f93a267,netflixmaster.com,1,1879,1
23214b07-0e77-4f1a-b595-e8f17f93a267,account-xfinity-update.hmm-wood.com,1,2383,1
23214b07-0e77-4f1a-b595-e8f17f93a267,microsoft.com,0,1744,0
23214b07-0e77-4f1a-b595-e8f17f93a267,yahooupdatingprogram.cnc-cs.com,1,2001,1
23214b07-0e77-4f1a-b595-e8f17f93a267,apps.apple.com,0,1943,0
23214b07-0e77-4f1a-b595-e8f17f93a267,www.securedropbox.file.godaddi.win,1,2049,1
23214b07-0e77-4f1a-b595-e8f17f93a267,my.yahoo.com,0,1880,0
23214b07-0e77-4f1a-b595-e8f17f93a267,match.microsoftexceldoc.com,1,2560,1
23214b07-0e77-4f1a-b595-e8f17f93a267,upgradexfinitynow.com,1,4087,1
23214b07-0e77-4f1a-b595-e8f17f93a267,xfinity.com,0,1625,0
23214b07-0e77-4f1a-b595-e8f17f93a267,support.google.com,0,1695,0
23214b07-0e77-4f1a-b595-e8f17f93a267,help.instagram.com,0,1672,0
23214b07-0e77-4f1a-b595-e8f17f93a267,disabled.3692832935.cipd.wellsfarg0.one-it.net,1,1912,1
23214b07-0e77-4f1a-b595-e8f17f93a267,wellsfargo.users.personalsecurity.findmybooks.in,1,2006,1
23214b07-0e77-4f1a-b595-e8f17f93a267,www.facebook.ellom.in,1,1738,1
23214b07-0e77-4f1a-b595-e8f17f93a267,refresh.linkedin.com.cgibin3302asuas.login-submit.cgibinsq435.memberrefresh301231.delcos.org,1,2976,1
23214b07-0e77-4f1a-b595-e8f17f93a267,chase.com.checkingaccounts-creditcards.online.confirm.id-find.support-user-mail.data.unitam.edu.mx,1,2480,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,ssl-google-com-secured.spiritualscholars.com,1,7318,1
23214b07-0e77-4f1a-b595-e8f17f93a267,chasesbanks.com,1,3927,1
23214b07-0e77-4f1a-b595-e8f17f93a267,docusign.com,0,1440,0
9d346f6a-53b3-42b7-89a6-69e96bb88849,ebpp3.wellsfargo.com,0,5800,1
23214b07-0e77-4f1a-b595-e8f17f93a267,help.dropbox.com,0,1472,0
23214b07-0e77-4f1a-b595-e8f17f93a267,americanexpress-fraud.com,1,2136,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,wellsfargo.pekur.sk,1,3192,1
23214b07-0e77-4f1a-b595-e8f17f93a267,insttagram.hol.es,1,1681,1
23214b07-0e77-4f1a-b595-e8f17f93a267,compose.mail.yahoo.com,0,2168,0
9d346f6a-53b3-42b7-89a6-69e96bb88849,mydhl.dhl.com,0,3319,1
23214b07-0e77-4f1a-b595-e8f17f93a267,micrsoftomline.com,1,1632,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,linkedin.com,0,2353,0
23214b07-0e77-4f1a-b595-e8f17f93a267,secure.amazon.com.best-effectresources.com,1,1864,1
23214b07-0e77-4f1a-b595-e8f17f93a267,outlook-microsoft.xv4567.net,1,1624,1
23214b07-0e77-4f1a-b595-e8f17f93a267,chase.com,0,1360,0
9d346f6a-53b3-42b7-89a6-69e96bb88849,dhlexp.cf,1,4951,1
23214b07-0e77-4f1a-b595-e8f17f93a267,secure1.store.apple.com,0,2584,0
9d346f6a-53b3-42b7-89a6-69e96bb88849,login-yahoo-com.wisci.us,1,2688,1
23214b07-0e77-4f1a-b595-e8f17f93a267,www.secure.bankofamerica.spirotechkk.ml,1,1991,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,googleuploader.com,1,1592,0
9d346f6a-53b3-42b7-89a6-69e96bb88849,xfinity-update.jordanstyles.gq,1,2320,1
23214b07-0e77-4f1a-b595-e8f17f93a267,prepaid.bankofamerica.com,0,4527,0
23214b07-0e77-4f1a-b595-e8f17f93a267,enbankofamerica.ngjm.info,1,2113,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,mail.paypal-account-limitied.ml,1,3784,0
23214b07-0e77-4f1a-b595-e8f17f93a267,linkedin.com.marinyaki.com.au,1,1569,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,www.access.logon.online.yahoo.ververoom.com,1,2400,1
23214b07-0e77-4f1a-b595-e8f17f93a267,updatebankingwells.acc-wellsfargo-info.xyz,1,1750,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,netflix-memservice.com,1,2434,0
23214b07-0e77-4f1a-b595-e8f17f93a267,jpmorganchase.com,0,2008,0
9d346f6a-53b3-42b7-89a6-69e96bb88849,compose.mail.yahoo.com,0,2126,1
23214b07-0e77-4f1a-b595-e8f17f93a267,support.apple.com,0,1793,0
23214b07-0e77-4f1a-b595-e8f17f93a267,premieraccount-netflix.com,1,1768,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,apple-updates.cloudapp.net,1,3256,1
23214b07-0e77-4f1a-b595-e8f17f93a267,instagram.com.userig.gq,1,1856,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,paypal.com.information.uaecorp.gq,1,1856,1
23214b07-0e77-4f1a-b595-e8f17f93a267,google.drive.amazonascde.com,1,1776,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,instagram-press.com,0,2096,0
9d346f6a-53b3-42b7-89a6-69e96bb88849,linkedinvalidation.eu,1,1560,0
9d346f6a-53b3-42b7-89a6-69e96bb88849,access.jpmorgan.com,0,1529,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,microsoft-outlook.037fx.com,1,2599,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,apple.com,0,2728,0
9d346f6a-53b3-42b7-89a6-69e96bb88849,jpmorganchaase.mzf.cz,1,2296,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,updatebankingwells.acc-wellsfargo-info.xyz,1,2408,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,dhl.ogistics-files.us,1,1632,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,play.google.com,0,1688,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,login.mail.yahoo.verify2.enerqy.co.uk,1,1392,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,secure1.store.apple.com,0,1976,1
9d346f6a-53b3-42b7-89a6-69e96bb88849,jpmorganchaseauthe.ghaffarigroup.com,1,1600,1
