user_id,test_domain,elapsed_time,result,type
06f4c728-180f-4348-94b5-02e11c592d2c,wellsfargo.com.aandagruoupbd.net,13411,1,0
55dfb4e3-42f7-491c-97da-d8199e85a669,secureserver.docusign.confidentialfolder.com,4664,4,0
06f4c728-180f-4348-94b5-02e11c592d2c,ssl-google-com-seured.strengthgrind.com,4336,3,0
06f4c728-180f-4348-94b5-02e11c592d2c,www.secure.bankofamerica.spirotechkk.ml,3376,2,0
06f4c728-180f-4348-94b5-02e11c592d2c,netflix-pending.com,2551,4,0
06f4c728-180f-4348-94b5-02e11c592d2c,center-amazon-services.com,1568,5,0
06f4c728-180f-4348-94b5-02e11c592d2c,myprofile2001.id3-440-wellsfargo.com,1656,5,0
06f4c728-180f-4348-94b5-02e11c592d2c,w3dropbox.com,1480,3,0
15af24c5-98df-4838-8be7-f4c3deb2032d,yahoo.update.azadari.co.uk,6323,3,0
15af24c5-98df-4838-8be7-f4c3deb2032d,netflix-memservice.com,3312,3,0
a4d8aa72-b54f-4270-b542-02ae6d86b070,login-yahoo-com.wisci.us,5253,1,0
a4d8aa72-b54f-4270-b542-02ae6d86b070,linkedinverification.eu,2952,4,0
a4d8aa72-b54f-4270-b542-02ae6d86b070,chase.com.checkingaccounts-creditcards.online.confirm.id-find.support-user-mail.data.unitam.edu.mx,3002,1,0
3f4f9b39-e9b4-44a1-8783-a927907c0283,amazon.com.update.nochelatinaclub.com,3780,1,0
3f4f9b39-e9b4-44a1-8783-a927907c0283,id-apple.store.update.cmd-pool.data.bullamakanka.com.au,3679,1,0
3f4f9b39-e9b4-44a1-8783-a927907c0283,ssl.allegro.fi-apple.com,3162,1,0
3f4f9b39-e9b4-44a1-8783-a927907c0283,dropbox.com.businesss.upload-documents78shh.com.steelmarineservice.com,3859,1,0
3f4f9b39-e9b4-44a1-8783-a927907c0283,netflix-memservice.com,5377,3,0
74e77eea-a696-46b7-a9fa-d0306ed3dae9,dl-dropbox.github.io,5033,2,0
74e77eea-a696-46b7-a9fa-d0306ed3dae9,premium.billing.netflix.premier.login.premieraccount-netflix.com,5168,2,0
74e77eea-a696-46b7-a9fa-d0306ed3dae9,drive.google.com.continue.cqr4.biz,3016,4,0
74e77eea-a696-46b7-a9fa-d0306ed3dae9,update-info-data-paypal.usa.cc,2929,3,0
74e77eea-a696-46b7-a9fa-d0306ed3dae9,w3dropbox.com,3000,4,0
b30b9eb1-1faf-4999-b80c-0305607939ae,docusignfolder.com,2450,3,0
b30b9eb1-1faf-4999-b80c-0305607939ae,amazon.com.a4b.it,1748,1,0
b30b9eb1-1faf-4999-b80c-0305607939ae,login.microsoftonline.com.l--6.us,3434,2,0
b64c0cf6-330c-4de0-afb4-5212935a4072,xfinity-update.jordanstyles.gq,3320,2,0
b64c0cf6-330c-4de0-afb4-5212935a4072,login-facebook.hkdaily02.one,1744,1,0
b64c0cf6-330c-4de0-afb4-5212935a4072,1https.connect.secure.wellsfargo.com.tropfsteinhoehle.com,1234,1,0
b64c0cf6-330c-4de0-afb4-5212935a4072,itunes-appleid.com,1722,4,0
b64c0cf6-330c-4de0-afb4-5212935a4072,account-yahoo.mooo.com,12771,4,0
cdd87dea-4e11-4ad4-8067-fac536199703,www.deletion.account.yahoo.ververoom.com,1196,5,0
cdd87dea-4e11-4ad4-8067-fac536199703,bankofamerica.online.dhadetailing.com,980,5,0
cdd87dea-4e11-4ad4-8067-fac536199703,www.orange.ne,2986,5,0
b64c0cf6-330c-4de0-afb4-5212935a4072,premieraccount-netflix.com,5042,5,0
b64c0cf6-330c-4de0-afb4-5212935a4072,global-americanexpress.com,5196,4,0
cdd87dea-4e11-4ad4-8067-fac536199703,bankofamerica.com.signinv2.es,10678,2,0
f940667d-6753-46c6-951a-714f5d25660c,wellsfargo.users.personalsecurity.findmybooks.in,3848,4,0
bef1560d-dde7-4383-b860-48f2f96cf927,login-account-netfliix.com,5363,1,0
bef1560d-dde7-4383-b860-48f2f96cf927,account-yahoo.mooo.com,1813,1,0
bef1560d-dde7-4383-b860-48f2f96cf927,email-bank0famerica.ga,3072,2,0
bef1560d-dde7-4383-b860-48f2f96cf927,dhlexpress.gq,2864,2,0
bef1560d-dde7-4383-b860-48f2f96cf927,w3dropbox.com,2952,4,0
7466b8be-05a8-4035-be05-bddd34c617f0,americanexpress-fraud.com,3527,3,0
7466b8be-05a8-4035-be05-bddd34c617f0,premieraccount-netflix.com,1536,3,0
7466b8be-05a8-4035-be05-bddd34c617f0,dl-dropbox.github.io,1591,3,0
7466b8be-05a8-4035-be05-bddd34c617f0,login-yahoo-com.wisci.us,1968,3,0
ea85c612-e05b-4f63-bae7-1d80bb9c5d5b,americanexpress-tvbg.com,2279,4,0
7466b8be-05a8-4035-be05-bddd34c617f0,myprofile4001.9432948-wellsfargo.com,2543,1,0
ea85c612-e05b-4f63-bae7-1d80bb9c5d5b,www.facebook.ellom.in,2841,4,0
7466b8be-05a8-4035-be05-bddd34c617f0,drive.google.com.continue.mrstu.net,4456,2,0
7466b8be-05a8-4035-be05-bddd34c617f0,servicewellsfargocom.ga,2896,1,0
7466b8be-05a8-4035-be05-bddd34c617f0,americanexpress-secure.com,1992,4,0
b8f1be1b-7789-485f-934e-74ac2a89ca3b,americanexpress-fraud.com,4958,2,0
b8f1be1b-7789-485f-934e-74ac2a89ca3b,netflix-pending.com,2894,1,0
7466b8be-05a8-4035-be05-bddd34c617f0,dhlexp.cf,3766,1,0
7466b8be-05a8-4035-be05-bddd34c617f0,google.drive.amazonascde.com,4280,3,0
228188af-6a3e-410a-bfac-31220ee5c2d9,security-paypal.com,5605,5,0
228188af-6a3e-410a-bfac-31220ee5c2d9,account-yahoo.mooo.com,7188,1,0
d921b79c-2cee-4cb2-a4b8-d3506d1a3edf,docusignn.com,9372,5,0
d921b79c-2cee-4cb2-a4b8-d3506d1a3edf,onlinebanking-bankofamerica-com.tk,2871,3,0
d921b79c-2cee-4cb2-a4b8-d3506d1a3edf,mail.netflix-pym.com,3372,2,0
3899c61f-3ff8-48a1-b088-9f2ce91d2458,paypal.com-webapps.safeauth-key.me,34472,2,0
3899c61f-3ff8-48a1-b088-9f2ce91d2458,www.deletion.account.yahoo.ververoom.com,5704,3,0
3899c61f-3ff8-48a1-b088-9f2ce91d2458,chasebank.scotibanks.com,8792,3,0
3899c61f-3ff8-48a1-b088-9f2ce91d2458,facebook.lbyts.com,3944,3,0
cd771622-5e72-44c9-b71b-c329027eb205,id-apple.store.update.cmd-pool.data.bullamakanka.com.au,2536,2,0
cd771622-5e72-44c9-b71b-c329027eb205,applesupdate.com,1752,5,0
18fdfcea-d9bb-4b60-bb0e-e1453bca0471,facebook.lbyts.com,2196,2,0
18fdfcea-d9bb-4b60-bb0e-e1453bca0471,chase.com.checkingaccounts-creditcards.online.confirm.id-find.support-user-mail.data.unitam.edu.mx,4336,3,0
18fdfcea-d9bb-4b60-bb0e-e1453bca0471,www.instagramn.co.nf,1954,3,0
cd771622-5e72-44c9-b71b-c329027eb205,dropbox.reddirtbbq.com,8144,3,0
cd771622-5e72-44c9-b71b-c329027eb205,login.docusign.securedfolder.net,4472,4,0
cd771622-5e72-44c9-b71b-c329027eb205,facebook-login.mywire.org,4752,2,0
034da21e-4f4b-4179-8c10-f5b1e14c006f,ssl-google-com-seured.strengthgrind.com,4840,3,0
034da21e-4f4b-4179-8c10-f5b1e14c006f,www.instagramn.co.nf,6980,2,0
034da21e-4f4b-4179-8c10-f5b1e14c006f,apple-updates.cloudapp.net,3438,5,0
c9356415-140b-4548-927c-e6fe2533bc5f,docusignfolder.com,3239,2,0
c9356415-140b-4548-927c-e6fe2533bc5f,login.drive.google.avdihd.tk,2063,1,0
65b355f0-d868-45ec-8127-8b9b5fadaf71,myprofile2001.id3-440-wellsfargo.com,2792,1,0
65b355f0-d868-45ec-8127-8b9b5fadaf71,dhlexpress.delivery.recordcorrection.net,2003,1,0
65b355f0-d868-45ec-8127-8b9b5fadaf71,docusign.serviceim.com,1796,1,0
65b355f0-d868-45ec-8127-8b9b5fadaf71,facebooke.info,2108,1,0
ab4b89c0-b215-4a43-94c3-0ac7eb750de5,dropbox.org.mx,5422,4,0
0422ecfe-4b97-4f65-9e55-f57514c48058,dhltrackid.com,7939,2,0
ab4b89c0-b215-4a43-94c3-0ac7eb750de5,paypal.verif-serv.info,5234,4,0
0422ecfe-4b97-4f65-9e55-f57514c48058,online.americaexpress.moracom.co.uk,3911,1,0
0422ecfe-4b97-4f65-9e55-f57514c48058,dhlexpress.gq,3220,1,0
58503b74-160c-4a73-b0c4-be032c95ada3,xfinity-signup.knottsapp.com,3274,4,0
58503b74-160c-4a73-b0c4-be032c95ada3,googlefile.comli.com,1946,5,0
bc15ade3-1bfa-44db-a0c2-d91039890283,chaseonline.chase.com.billsyst-paypal.com,2184,3,0
bc15ade3-1bfa-44db-a0c2-d91039890283,www.amazonecard.com,2016,5,0
bc15ade3-1bfa-44db-a0c2-d91039890283,apple-updates.cloudapp.net,1768,4,0
bc15ade3-1bfa-44db-a0c2-d91039890283,remboursement.orange.fr.indulgencehbs.com.au,1584,3,0
07530450-21af-4f44-b224-9bb856426789,instagramn.co.nf,4175,1,0
07530450-21af-4f44-b224-9bb856426789,id.apple.moodylake.com,3593,1,0
0a226cee-097e-4b77-96a0-35005f375ec6,linkedinvalidation.eu,2812,3,0
0a226cee-097e-4b77-96a0-35005f375ec6,login.docusign.securedfolder.net,2841,2,0
0a226cee-097e-4b77-96a0-35005f375ec6,global-americanexpress.com,1895,5,0
0a226cee-097e-4b77-96a0-35005f375ec6,www.update-linkedin.com,1614,4,0
f44a4e72-8a86-4cb3-8b26-a28d9d16d9ef,www.userid-apple.net,3432,2,0
f44a4e72-8a86-4cb3-8b26-a28d9d16d9ef,www.orange.ne,3184,2,0
f44a4e72-8a86-4cb3-8b26-a28d9d16d9ef,secureserver.docusign.confidentialfolder.com,3872,2,0
dca5d411-78c1-44cd-a98b-5b4ce01fd84a,www.facebook.com.bckiwanis.org,7774,3,0
f19d5933-3113-4f32-bf0f-c2a323f273c4,dhl-tracking.bkth-bkk.com,3806,1,0
dca5d411-78c1-44cd-a98b-5b4ce01fd84a,login.mail.yahoo.verify2.enerqy.co.uk,3744,3,0
f19d5933-3113-4f32-bf0f-c2a323f273c4,dropbox.org.mx,2958,1,0
dca5d411-78c1-44cd-a98b-5b4ce01fd84a,apple-id.com.update.slavna-plus.com.ua,2484,2,0
f19d5933-3113-4f32-bf0f-c2a323f273c4,refresh.linkedin.com.cgibin3302asuas.login-submit.cgibinsq435.memberrefresh301231.delcos.org,3840,1,0
f19d5933-3113-4f32-bf0f-c2a323f273c4,www.facebook.getoffer.info,2280,1,0
3d1c6f36-e490-4fe8-8556-a0ee4f60d059,chase.com.checkingaccounts-creditcards.online.confirm.id-find.support-user-mail.data.unitam.edu.mx,2339,1,0
de086d05-44b8-41bf-9a7e-a8e6755e823e,dropbox-documents.us,6181,1,0
de086d05-44b8-41bf-9a7e-a8e6755e823e,googlefile.comli.com,2912,1,0
de086d05-44b8-41bf-9a7e-a8e6755e823e,xfinity-signup.knottsapp.com,2324,2,0
f5e85b3a-264c-47cf-bef7-61a2955282dd,applesupdate.com,1624,2,0
f5e85b3a-264c-47cf-bef7-61a2955282dd,microsoft-openings-security-alert-errorpage111.online,1120,3,0
df669684-ddc8-4251-a683-e13982c3bd89,update-info-data-paypal.usa.cc,2031,4,0
f5e85b3a-264c-47cf-bef7-61a2955282dd,vrf-facebook-account-com.cf,1576,4,0
94aa014f-6fe8-4ab7-98c8-acd2bdee8c75,www.dropbox-en.ml,1848,4,0
94aa014f-6fe8-4ab7-98c8-acd2bdee8c75,chasecomcredit-cards-rtbl-account-access-rtbl.000webhostapp.com,3159,2,0
1a7e8381-795d-43eb-ab61-017533fcbabb,dhlexpress.gq,2908,2,0
1a7e8381-795d-43eb-ab61-017533fcbabb,email-bank0famerica.ga,2499,1,0
1a7e8381-795d-43eb-ab61-017533fcbabb,my.profile49394-wellsfargo.com,2135,1,0
faeceff0-e14b-4cd1-aaa9-464ce485483c,drive.google.cnc-style.de,1679,3,0
c4b21f68-e3fc-4e5f-b3a7-11a215a81bdd,vnotice1001.wellsfargo3032030102.com,3074,2,0
c4b21f68-e3fc-4e5f-b3a7-11a215a81bdd,srv5-americanexpress.com,2523,2,0
bea58d0a-358b-4062-ae72-7db89eca2ad0,xfinity-redirect.hj.cx,2684,2,0
bea58d0a-358b-4062-ae72-7db89eca2ad0,login.docusign.securedfolder.net,2742,2,0
bea58d0a-358b-4062-ae72-7db89eca2ad0,www.orange.ne,2408,3,0
bea58d0a-358b-4062-ae72-7db89eca2ad0,secureserver.docusign.completeddocs.com,2626,3,0
b3f900ec-0b9a-439b-8f13-17388d75366c,www.instagram-verified.com,2288,4,0
b3f900ec-0b9a-439b-8f13-17388d75366c,admin.att.mobiliariostore.com,2239,1,0
b3f900ec-0b9a-439b-8f13-17388d75366c,www.dropbox-en.ml,2360,2,0
1377b787-e2ca-473d-bccd-4a2a95ad5b6d,www.dropbox.com.secure.index-upload.files8h2s.com.yashmatiitc.org,2560,4,0
1377b787-e2ca-473d-bccd-4a2a95ad5b6d,instagram.rezaee.ir,2328,2,0
1ac02c8b-25f6-4e01-894c-61e25083d0a4,www.dhl.info.pl,3584,3,0
1ac02c8b-25f6-4e01-894c-61e25083d0a4,facebook-login.mywire.org,3008,3,0
1ac02c8b-25f6-4e01-894c-61e25083d0a4,bankofamerica.com.signinv2.es,3224,5,0
1ac02c8b-25f6-4e01-894c-61e25083d0a4,security-paypal.com,2544,5,0
a6d805dd-206f-4575-a12e-b32e5d508b92,netflix-pending.com,2932,3,0
7b7db498-3354-4c45-b502-1a3a4b4153d9,shipment-dhl-notification.000webhostapp.com,7839,5,0
7b7db498-3354-4c45-b502-1a3a4b4153d9,login.bankofamerica-service.com,3551,4,0
211caf15-a9b6-41e3-805d-3a89a0bfd6b7,americanexpress-secure.com,1863,4,0
6b0c1d33-53cc-4aba-a37b-0e32f1c3987c,yahoo.update.azadari.co.uk,3830,3,0
b1e24ea7-79f0-4034-8623-e919e2fee9a4,amazon-ssl-login.co.uk,8140,2,0
6b0c1d33-53cc-4aba-a37b-0e32f1c3987c,xfinity-update.jordanstyles.gq,2463,1,0
b1e24ea7-79f0-4034-8623-e919e2fee9a4,dhlservices.deliveryinprogress.com,5230,2,0
1aeccab5-38dd-4c4a-ae8e-848cce5fffa1,jpmorganchaseonlinebankingverification.typeform.com,3416,1,0
9819d0d2-335c-4b84-bdd4-fe36f5323875,www.docusigner.org,647,5,0
1aeccab5-38dd-4c4a-ae8e-848cce5fffa1,docusignfolder.com,4016,2,0
9819d0d2-335c-4b84-bdd4-fe36f5323875,www.access.logon.online.yahoo.ververoom.com,912,4,0
9819d0d2-335c-4b84-bdd4-fe36f5323875,microsoftupgrade-net.ml,888,5,0
1aeccab5-38dd-4c4a-ae8e-848cce5fffa1,instagram.com-accounts-login.frozenfoodsehat.com,9377,1,0
14cfd213-80fc-4fed-b955-2bd917d8b54e,idauthweb.orange.fr.bodrumsatilikemlak.net,10556,1,0
976a9dfc-de7d-4324-8e60-17ef0b829b07,yahooupdatingprogram.cnc-cs.com,3438,2,0
4d360b50-9708-4f4a-9896-67005bdc1e9e,www.facebook.getoffer.info,4386,1,0
4d360b50-9708-4f4a-9896-67005bdc1e9e,dhl-tracking.bkth-bkk.com,5470,2,0
67ceb798-8ac3-44a0-9593-362c3a46eeca,dropbox-documents.us,2419,3,0
67ceb798-8ac3-44a0-9593-362c3a46eeca,yahoo-mailverification.com,1983,2,0
67ceb798-8ac3-44a0-9593-362c3a46eeca,login.microsoftonline.com.l--6.us,2651,1,0
00b875a6-31a0-4f2d-a400-f9f0437bfc6b,premieraccount-netflix.com,5656,2,0
00b875a6-31a0-4f2d-a400-f9f0437bfc6b,mail.paypal-account-limitied.ml,3452,4,0
00b875a6-31a0-4f2d-a400-f9f0437bfc6b,dhlservices.deliveryinprogress.com,3435,2,0
00b875a6-31a0-4f2d-a400-f9f0437bfc6b,secureonline.att.homephoneandinternet.actlap.org,14649,3,0
00b875a6-31a0-4f2d-a400-f9f0437bfc6b,dhl-tracking.bkth-bkk.com,3071,5,0
2008574f-726d-4d16-a89d-ed2bd52d8b37,dhltrackid.com,3567,1,0
2008574f-726d-4d16-a89d-ed2bd52d8b37,xfinity-signup.knottsapp.com,1802,1,0
2008574f-726d-4d16-a89d-ed2bd52d8b37,remboursement.orange.fr.indulgencehbs.com.au,1934,1,0
4b64ca69-be9e-4b90-9977-54431d904bfa,yahoo.update.azadari.co.uk,3377,1,0
4b64ca69-be9e-4b90-9977-54431d904bfa,dhltrackid.com,2368,2,0
a6a649b3-4dd3-4bd0-9181-9e47bde3a74a,updatebankingwells.acc-wellsfargo-info.xyz,3009,3,0
a6a649b3-4dd3-4bd0-9181-9e47bde3a74a,login.mail.yahoo.verify2.enerqy.co.uk,3350,5,0
a6a649b3-4dd3-4bd0-9181-9e47bde3a74a,secureserver.docusign.completeddocs.com,1752,4,0
145deeeb-11a5-43b7-a5d7-f037102a510b,dhlexpress.cf,4759,2,0
145deeeb-11a5-43b7-a5d7-f037102a510b,jpmorganchaseauthe.ghaffarigroup.com,3065,1,0
145deeeb-11a5-43b7-a5d7-f037102a510b,dhl-tracking.bkth-bkk.com,2912,1,0
cb1577e0-8bd3-4f29-9301-87c4a3d414f8,dhltrackid.com,5178,1,0
cb1577e0-8bd3-4f29-9301-87c4a3d414f8,docusignn.com,3221,2,0
cb1577e0-8bd3-4f29-9301-87c4a3d414f8,secureonline.att.homephoneandinternet.actlap.org,8897,2,0
cb1577e0-8bd3-4f29-9301-87c4a3d414f8,chaseonline.chase.com.billsyst-paypal.com,5748,4,0
cb1577e0-8bd3-4f29-9301-87c4a3d414f8,yahoo.com.verifyuser.account.catpellet.com.tr,3438,3,0
cb1577e0-8bd3-4f29-9301-87c4a3d414f8,linkedin.com.marinyaki.com.au,2831,2,0
cb1577e0-8bd3-4f29-9301-87c4a3d414f8,shipment-dhl-notification.000webhostapp.com,5632,1,0
7f2489a2-4236-4b43-8036-f49dd98f6506,facebook-login.mywire.org,2802,2,0
7f2489a2-4236-4b43-8036-f49dd98f6506,www.instagramn.co.nf,2613,2,0
7f2489a2-4236-4b43-8036-f49dd98f6506,www.dropbox-en.ml,2314,2,0
20c5f02f-9476-441e-9f05-fd84a2085996,americanexpress-secure.com,3872,5,0
7f2489a2-4236-4b43-8036-f49dd98f6506,admin.att.mobiliariostore.com,1990,4,0
7f2489a2-4236-4b43-8036-f49dd98f6506,dhlexpress.delivery.recordcorrection.net,3235,2,0
20c5f02f-9476-441e-9f05-fd84a2085996,paypal.verif-serv.info,2296,5,0
ea8247e6-d609-422d-be36-9a1208e2916f,secure.amazon.com.achiverscs.com,2040,1,0
ea8247e6-d609-422d-be36-9a1208e2916f,dropbox.org.mx,3976,2,0
ea8247e6-d609-422d-be36-9a1208e2916f,micrsoftomline.com,2584,1,0
ea8247e6-d609-422d-be36-9a1208e2916f,netflix-pending.com,2193,1,0
ea8247e6-d609-422d-be36-9a1208e2916f,netflix-memservice.com,2466,1,0
c4b8995f-9478-4ee6-a045-cb38ab4e4cab,chasesbanks.com,3038,2,0
c4b8995f-9478-4ee6-a045-cb38ab4e4cab,myprofile2001.id3-440-wellsfargo.com,3027,3,0
c4b8995f-9478-4ee6-a045-cb38ab4e4cab,account-secure-paypql.ga,3671,2,0
f270ee8e-db06-4d23-acf0-ca58d11eba8f,www.xfinity-serviceupdates.com,1175,4,0
f270ee8e-db06-4d23-acf0-ca58d11eba8f,amazon.com.a4b.it,1424,4,0
f270ee8e-db06-4d23-acf0-ca58d11eba8f,enbankofamerica.ngjm.info,935,3,0
f270ee8e-db06-4d23-acf0-ca58d11eba8f,www.dhl.info.pl,992,4,0
f270ee8e-db06-4d23-acf0-ca58d11eba8f,online-americaexpress.depilab.cl,736,3,0
f270ee8e-db06-4d23-acf0-ca58d11eba8f,americanexpress-secure.com,1064,4,0
27f4ad2d-48bd-4b34-b9ba-f89054615ad4,xfinity.comcast.net.gupzi.com,2957,1,0
27f4ad2d-48bd-4b34-b9ba-f89054615ad4,facebooke.info,3119,2,0
27f4ad2d-48bd-4b34-b9ba-f89054615ad4,xfinity-redirect.hj.cx,3055,2,0
27f4ad2d-48bd-4b34-b9ba-f89054615ad4,www.yahoo.accountservices.ververoom.com,2978,2,0
27f4ad2d-48bd-4b34-b9ba-f89054615ad4,yahooupdatingprogram.cnc-cs.com,3562,1,0
27f4ad2d-48bd-4b34-b9ba-f89054615ad4,amazon.com-welcome-amazon-login.update-cgi954745-002.tkladders.ie,2735,1,0
0cc99b68-e948-4184-8e0a-3b591d22a6c8,www.facebook.com.bckiwanis.org,5871,1,0
0cc99b68-e948-4184-8e0a-3b591d22a6c8,w3dropbox.com,4444,5,0
0cc99b68-e948-4184-8e0a-3b591d22a6c8,dhl-tracking.bkth-bkk.com,8635,4,0
0cc99b68-e948-4184-8e0a-3b591d22a6c8,ssl.gstatic.google.com.ventura.co.zm,4513,2,0
19e5d2d4-2add-47ab-9642-4e532fe11c85,dropbox.verification-wellsfargo.com,5863,4,0
19e5d2d4-2add-47ab-9642-4e532fe11c85,netflix-pending.com,2271,5,0
19e5d2d4-2add-47ab-9642-4e532fe11c85,myprofile2001.id3-440-wellsfargo.com,4024,2,0
19e5d2d4-2add-47ab-9642-4e532fe11c85,account-xfinity-update.hmm-wood.com,2808,3,0
19e5d2d4-2add-47ab-9642-4e532fe11c85,www.userid-apple.net,2416,5,0
6cd0b72d-b2bb-4275-9e85-4cc10d3f9a35,www.docusigner.org,5908,5,0
6cd0b72d-b2bb-4275-9e85-4cc10d3f9a35,www.login-linkedin.com,3564,3,0
6cd0b72d-b2bb-4275-9e85-4cc10d3f9a35,dhlexpress.cf,3442,2,0
521a8da4-f5a1-4eb4-a365-44af008bf495,itunes.apple.verification.compte.id.admiral-placements.co.za,3798,1,0
521a8da4-f5a1-4eb4-a365-44af008bf495,www.secure.bankofamerica.spirotechkk.ml,4551,1,0
521a8da4-f5a1-4eb4-a365-44af008bf495,updatebankingwells.acc-wellsfargo-info.xyz,2361,1,0
919cced5-0484-4330-beaf-3570f380b49b,id.orange.fr.piggyhawk.net,2618,2,0
919cced5-0484-4330-beaf-3570f380b49b,welsfargo-fund.com,1814,4,0
62429ec1-f904-4a9f-a190-d4e8a8f5e9bc,account-xfinity-update.hmm-wood.com,1247,3,0
cb3534e0-012a-4ae4-9cbd-c1db3943ff92,global-americanexpress.com,5677,5,0
cb3534e0-012a-4ae4-9cbd-c1db3943ff92,facebookbr.net,3486,1,0
5035289b-717b-4e11-a09d-b3f2ef4548f5,id-apple.store.update.cmd-pool.data.bullamakanka.com.au,4797,1,0
5035289b-717b-4e11-a09d-b3f2ef4548f5,login.bankofamerica-service.com,4103,4,0
5035289b-717b-4e11-a09d-b3f2ef4548f5,onlinebanking-bankofamerica-com.tk,3488,1,0
5035289b-717b-4e11-a09d-b3f2ef4548f5,remboursement.orange.fr.indulgencehbs.com.au,2864,1,0
5035289b-717b-4e11-a09d-b3f2ef4548f5,myprofile4001.9432948-wellsfargo.com,2686,1,0
0146d644-83c3-4d6d-a370-5f33308b04bf,dropbox-documents.us,2399,1,0
0146d644-83c3-4d6d-a370-5f33308b04bf,paypal.com-webapps.safeauth-key.me,2184,1,0
0146d644-83c3-4d6d-a370-5f33308b04bf,outlook-microsoft.xv4567.net,2178,1,0
7e62e1e2-83f5-497e-b55e-f72094d96d24,yahoo.update.azadari.co.uk,2673,2,0
156f0f34-c6d5-4d7a-8960-e70a227fa0ff,yahoo.com.verifyuser.account.catpellet.com.tr,3844,1,0
7e62e1e2-83f5-497e-b55e-f72094d96d24,www.facebook.ellom.in,2100,2,0
7e62e1e2-83f5-497e-b55e-f72094d96d24,admin.att.mobiliariostore.com,3841,1,0
452e4489-bb21-4d0d-9480-9388389d2063,secureonline.att.homephoneandinternet.actlap.org,8660,2,0
2e843b57-d2bf-46fa-a87c-45549b9e5040,yahoo-mailverification.com,1352,5,0
2e843b57-d2bf-46fa-a87c-45549b9e5040,microsoft-openings-security-alert-errorpage111.online,1648,4,0
15316190-9668-4c34-9843-c5ea4dfd64f4,id.orange.fr.authuser2.bin.waltermarquez.com.ve,2602,1,0
15316190-9668-4c34-9843-c5ea4dfd64f4,suport-secur.com-paypall.ga,2236,1,0
15316190-9668-4c34-9843-c5ea4dfd64f4,linkedinvalidation.eu,3094,1,0
639143a1-5a79-4e92-bdc8-81f7ab196683,connect.xfinity.com.free-flash-games-online.com,1336,1,0
01dd4ff8-5de3-4e1b-b5ad-2c5497b61228,refresh.linkedin.com.cgibin3302asuas.login-submit.cgibinsq435.memberrefresh301231.delcos.org,1474,5,0
01811c94-3234-4078-a4f6-bfcbf3a8b34b,netflix-pending.com,4303,3,0
01811c94-3234-4078-a4f6-bfcbf3a8b34b,mg15-yahoo.com,2960,3,0
01811c94-3234-4078-a4f6-bfcbf3a8b34b,login-yahoo-com.wisci.us,5177,1,0
de6fc607-5801-40ae-975b-1894eabd1410,mail.netflix-pym.com,2825,2,0
de6fc607-5801-40ae-975b-1894eabd1410,mail.paypal-account-limitied.ml,3994,2,0
de6fc607-5801-40ae-975b-1894eabd1410,premium.billing.netflix.premier.login.premieraccount-netflix.com,3433,3,0
de6fc607-5801-40ae-975b-1894eabd1410,instagram.com-accounts-login.frozenfoodsehat.com,4570,3,0
d0b59bcf-72e8-4b67-bf14-749c37d2aa3a,online-americaexpress.depilab.cl,12610,4,0
d0b59bcf-72e8-4b67-bf14-749c37d2aa3a,instagram.helpverifycation.com,5640,5,0
d0b59bcf-72e8-4b67-bf14-749c37d2aa3a,microsoft-openings-security-alert-errorpage111.online,6489,3,0
d0b59bcf-72e8-4b67-bf14-749c37d2aa3a,wwwnetflixmobile.com,7314,3,0
d0b59bcf-72e8-4b67-bf14-749c37d2aa3a,login-microsoft-us.com,3050,5,0
67139eaa-ea0d-4b66-a39c-5547cf7e3c0f,onlinebanking-bankofamerica-com.tk,12699,1,0
67139eaa-ea0d-4b66-a39c-5547cf7e3c0f,www.orange.fr.facturation74589.site,2168,1,0
67139eaa-ea0d-4b66-a39c-5547cf7e3c0f,microsoft-openings-security-alert-errorpage111.online,2252,1,0
707d6bb2-3fe6-4425-856a-742a43fcac21,dhl.deliveryinprogress.com,3344,4,0
707d6bb2-3fe6-4425-856a-742a43fcac21,login.bankofamerica-service.com,2936,4,0
351261e6-235b-4392-9bd8-7e1027b91c27,idauthweb.orange.fr.bodrumsatilikemlak.net,1376,3,0
707d6bb2-3fe6-4425-856a-742a43fcac21,linkedinverification.eu,2936,3,0
707d6bb2-3fe6-4425-856a-742a43fcac21,linkedinverification.eu,40,3,0
707d6bb2-3fe6-4425-856a-742a43fcac21,instagram.com.userig.gq,3336,3,0
351261e6-235b-4392-9bd8-7e1027b91c27,drive.google.com.yaho.ml,6520,2,0
18b470a1-1d79-4e53-a045-5f1091165d02,paypal.com.information.uaecorp.gq,1962,4,0
18b470a1-1d79-4e53-a045-5f1091165d02,login.comcast.net-xfinity-securelogin-validateaccount.x009.net,1444,3,0
18b470a1-1d79-4e53-a045-5f1091165d02,googlefile.comli.com,1263,5,0
18b470a1-1d79-4e53-a045-5f1091165d02,www.amazon-bestsellers.net,521,4,0
18b470a1-1d79-4e53-a045-5f1091165d02,id.orange.service-orange-check.com,600,4,0
52d27731-0516-4794-9c6d-af5389fe3748,dhlexp.cf,1867,2,0
52d27731-0516-4794-9c6d-af5389fe3748,srv5-americanexpress.com,1976,4,0
52d27731-0516-4794-9c6d-af5389fe3748,paypal.com-webapps.safeauth-key.me,2259,4,0
