user_id,completion_code,os,browser,version,is_mobile,finished_step1,finished_step2,finished_step3,            finished_step4,finished_questionnaire,age,gender,education,origin,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,            f11,f12,f13,f14,f15,f16,sum,avg,attention_test1,attention_test2,phishing,techniques,future
9b5ff763-b061-48ff-a782-e2a2fbfaa7f8,9eb72c52-6c18-4e24-88dc-8fb328a74fcf,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,asia,4,2,3,3,2,2,2,3,3,3,2,3,2,2,4,3,43,2.6875,always,sometimes,no,no,yes
93ed8579-78bb-4df6-ac5b-fd79a739407e,689a3d52-c952-4442-aaf0-69210b1b56d2,Windows 7,Firefox,70.0,0,1,1,1,1,1,36_45,male,bachelor,asia,2,3,3,4,4,4,3,3,4,4,4,4,2,4,3,3,54,3.375,always,sometimes,no,no,yes
2997496c-d1ac-4955-96b2-07103cb3fc5f,b6ef12f0-e424-4790-b71d-16bc0236e071,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,male,bachelor,north_america,2,3,0,0,4,4,0,0,3,3,0,3,3,0,4,0,29,1.8125,never,rarely,no,yes,no
0206335b-7bbd-4b71-b7f4-8bf48ab67da1,3d62aadd-c1e1-4d56-aac1-ec9488ccd986,Windows 7,Chrome,78.0.3904.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ac87a6d-e760-470e-a9db-3f8e0d0b7b12,fbee57b4-c406-4bf1-9885-95e910b3f7a5,Windows 10.0,Chrome,78.0.3904.97,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
66710970-ad5e-4f08-8e85-6bf2270959a0,0b520b04-387a-4ebc-870d-c865e12ba45a,Windows 7,Chrome,78.0.3904.97,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39dc5dd3-7ed4-43fe-a4e9-ddd69c8c097e,17ecc970-a46c-48e7-a2ab-651fa10351bb,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,master,north_america,2,2,1,3,4,2,1,0,2,3,0,2,3,2,2,0,29,1.8125,never,sometimes,no,not_all,yes
cbb88a0b-0c48-4f95-9106-72984ef2a51b,a780f7f2-e06f-4da1-92de-677d23dea2b7,Windows 10.0,Chrome,78.0.3904.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc69e057-a0f0-47b9-affc-a99cb1dc743d,cf2451c4-d12e-4f4b-9731-2e96a6df4fa7,Windows 7,Chrome,78.0.3904.87,0,1,1,1,1,1,26_35,male,master,asia,3,3,3,1,3,2,2,2,2,3,3,2,2,3,3,3,40,2.5,rarely,never,not_known,yes,yes
3e8d5b88-8148-4683-910f-770d4b028929,625f2d81-e0e2-4b10-87ad-44da38bb4ab6,Windows 7,Firefox,70.0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
84806212-c392-4970-9fa8-ea45aa89954e,1433db12-522f-459d-9faa-71865966de32,Windows 10.0,Chrome,78.0.3904.99,0,1,1,1,1,1,46_55,male,bachelor,asia,1,3,0,2,4,4,0,1,2,3,2,2,4,3,3,0,34,2.125,never,sometimes,not_known,yes,yes
c7fc8ac6-f3d7-480e-acce-02be130ff4c4,09681791-5964-4511-a83e-e3f77cc18451,Windows 7,Chrome,78.0.3904.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
b39f0380-54e3-4965-b546-58e4a5dbb87d,a78f9f3d-227b-4345-8167-0716498aca6c,Windows 7,Chrome,78.0.3904.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9103de72-3084-49a8-be89-3dadfde5ff72,47834d4c-a1ae-42db-8cc0-1223983d3901,Windows 10.0,Chrome,78.0.3904.87,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb64522b-ff3c-477e-a100-747b367e1df9,a1d38b49-7ed2-499a-b4d8-8e280f51b0c7,Chrome OS,Chrome,78.0.3904.92,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bd9af9a-6f73-43a9-bf6d-bd9d79d69cc8,88ef5843-57bb-4898-b6d7-0eb90416b24a,Windows 10.0,Chrome,78.0.3904.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
82579425-1019-42be-9ef3-26801af2f9a7,59031bef-8735-4b82-86ee-9435a07ca4ce,Windows 7,Chrome,78.0.3904.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8df720e3-41b7-4bee-9b5a-684258b1532d,8b9783c2-df70-492c-b044-cd01553836f5,Windows 7,Chrome,78.0.3904.97,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
250e07aa-bd4d-4781-82f6-1d0fa15e3884,1455abed-b509-4fb3-bb3f-a45d63fa2e59,Windows 7,Chrome,78.0.3904.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb7747c7-7301-4a67-8049-9dbe0c642263,28a07cec-3d24-4ff1-932f-835d4d31120a,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,over_master,asia,3,2,2,0,1,2,3,3,3,2,2,2,2,2,3,3,35,2.1875,never,always,not_known,no,not_known
f02cd6c9-2f04-4c79-9688-75540025fc5b,577cd047-aa43-4d21-a8e1-09b5e84e6226,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,high_school,north_america,1,2,0,0,0,4,1,1,2,3,0,3,3,2,2,2,26,1.625,never,always,no,no,yes
b2a328de-5ba4-42bc-8724-b5f1c2364240,4e8e4c93-0087-425c-b02b-3cf23b10ac0c,OS X,Safari,12.1.2,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32212fcc-39e2-4e3e-be69-cffaa802cefd,b2c36d8a-22c7-4146-a80a-13f374f1583f,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,high_school,north_america,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,0.3125,never,rarely,no,no,no
95bcd133-8a5e-428d-a005-e841ace25607,64b3e3dc-8444-4217-9298-b48f043bb506,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,high_school,north_america,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,never,rarely,no,no,no
35c52bd1-9bec-411b-b5b4-4dab92d39ab7,c86fa274-9939-45cf-b24a-eca5a94a13ad,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,male,bachelor,asia,2,2,0,0,4,4,0,1,2,1,1,1,3,2,2,1,26,1.625,never,sometimes,no,not_all,yes
95f92888-ea0b-428d-aaa9-b7fbc979b470,82731451-aab7-4322-8dba-bfffedac77cd,Windows 10.0,Chrome,78.0.3904.97,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d9dd638-f67a-44e4-a20d-d3586b7d9291,7dc45928-34ae-499b-adfb-161724f82e19,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,asia,3,2,3,2,2,3,2,4,3,3,2,3,2,2,3,3,42,2.625,never,often,no,yes,yes
dd9ccb01-d01c-4fb9-9b75-e5d685e8ec64,1b3f5ded-5023-4312-9869-a834df5e2e67,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,bachelor,north_america,2,3,4,4,4,4,0,0,2,0,2,3,2,2,3,0,35,2.1875,never,never,no,no,yes
7b793d61-d6f0-4b4e-b4a8-c7ac2e2b53e5,675a8647-3abd-4090-af81-79e84b4802ba,Windows 10.0,Chrome,78.0.3904.97,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec313226-c3f2-4972-8bc5-8172cde28bb5,c53d5f94-bc72-4c27-afb5-9b544902c24a,Windows 10.0,Chrome,78.0.3904.97,0,0,1,1,0,1,36_45,male,no_degree,asia,1,2,2,2,4,3,3,3,4,3,4,4,4,4,3,0,46,2.875,often,rarely,no,yes,no
d7b72fb5-4e86-4f9c-afc2-974dd910927e,ba920ee4-b1dc-431d-b37f-1c7991fed80d,Windows 10.0,Chrome,78.0.3904.97,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95595fc6-5366-481d-812f-9eee35148f31,aa22d8d0-83c6-4531-8571-0d7c5d6c35c4,Windows 7,Chrome,78.0.3904.97,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
c65d38a7-126d-42be-89ef-3c8f0864496b,fb76c264-2995-4189-97e7-01cdc9a327c5,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,bachelor,north_america,4,4,1,4,4,4,0,1,4,3,1,0,2,1,3,0,36,2.25,never,often,no,no,yes
8e27d43c-687f-45d2-a83d-b779504ea3c4,c7a3cbee-e3cd-4a49-8713-b8d07bcbdd5b,Windows 10.0,Chrome,78.0.3904.97,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
c366d60d-3a2f-4bdb-bac8-da307092bb99,6c50d445-f718-46a9-a8e4-fca7190a7731,Windows 10.0,Chrome,78.0.3904.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f8f67c2-6978-4a05-bd6d-8ca12590199a,c9abcb1b-9b62-4e87-8e50-09b588a8d97d,Windows 8,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,2,3,2,3,4,4,2,1,3,3,2,1,3,0,3,1,37,2.3125,never,always,no,no,no
873b85e4-9b57-423a-948e-0e9e75650f66,77554f9e-5dbc-4cdb-ac14-4d04bab2d54b,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,not_answer,non_binary,bachelor,north_america,0,2,0,4,4,4,2,0,4,3,0,3,3,1,3,1,34,2.125,never,never,no,not_all,yes
f4ac3386-2193-4d30-a6b7-7081e9cbfa72,2649ab16-c557-40e4-a437-acb8c37c93e0,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,male,bachelor,north_america,3,4,4,4,4,4,0,0,4,4,3,2,4,0,4,0,44,2.75,never,never,no,no,yes
a4e3094f-361e-4fec-a206-5ba617de07da,455a9f79-c9b6-4773-8e06-758c4359fe78,Windows 10.0,Firefox,70.0,0,1,1,1,1,1,26_35,male,master,asia,2,1,2,2,3,3,3,2,2,1,2,2,1,1,2,2,31,1.9375,never,sometimes,no,yes,yes
f4ceb987-dce2-4667-962c-b92be09075df,e7da2110-6a38-49be-9309-e64007963bdc,Windows 7,Firefox,70.0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6b60690-e666-4c7f-888f-fde127ade7c2,2ee56d54-8dea-4fe5-a15c-bb8f11ef0ad9,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,female,no_degree,north_america,4,4,1,4,0,4,0,0,4,4,0,0,4,0,4,0,33,2.0625,never,rarely,yes,yes,yes
dd7c96ab-676c-435d-81cf-0637fe408242,b0e2f7b2-c2d6-4296-830f-2fbc8da392dd,Windows 10.0,Chrome,78.0.3904.87,0,1,1,1,1,1,46_55,male,bachelor,north_america,2,2,2,3,3,3,1,2,1,2,2,3,2,3,2,3,36,2.25,never,sometimes,yes,not_all,yes
082a5280-5688-44e2-81c6-ee8ac7c2aafa,af138256-68dc-46a0-8989-6d5cbe72243d,Windows 10.0,Opera,64.0.3417.92,0,1,1,1,1,1,26_35,male,no_degree,asia,3,3,0,0,2,2,1,1,3,3,2,3,3,4,3,1,34,2.125,never,always,no,not_all,yes
090e7e2f-f025-40b6-aeab-7a38ba1de27f,31458c10-740b-4a36-a10e-2b181ab2cf87,Windows 10.0,Chrome,78.0.3904.87,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9dac098-4c79-48f2-ac5c-0185f81eb88d,0f5a3454-c14d-46eb-b3aa-410c62ce78f8,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,46_55,female,no_degree,north_america,1,2,2,3,4,4,1,2,2,1,3,2,2,4,2,1,36,2.25,never,sometimes,no,no,yes
173f585f-fd57-4143-a830-a4cdee56fab5,e2ff4be4-78b5-4ba0-b382-e65520f6a5ff,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,master,asia,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,3,37,2.3125,never,often,no,yes,no
bfbe75c9-6232-4555-90ed-f6181d546f0e,f47c716f-a791-4279-9f93-b2acaa646d73,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,asia,3,3,3,2,4,3,4,3,4,3,4,3,2,4,3,3,51,3.1875,never,sometimes,no,yes,yes
038efc26-bdaf-46b9-82c3-69c0b01cfb25,c99a854d-ccc2-473a-82f1-d65b02eaaf27,Windows 7,Chrome,78.0.3904.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd6c50e0-a1cc-4f8a-94eb-38becfe41b94,a4ad83e0-3199-4726-ac9d-1d3030913d32,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,high_school,north_america,3,3,1,3,4,4,2,1,3,3,3,2,4,0,4,2,42,2.625,never,sometimes,no,yes,no
150cfba3-4312-44eb-b3b4-1cf15261caae,5fc82a00-0aec-4125-8a9c-771afa831ac3,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,high_school,north_america,4,4,0,4,4,4,0,0,4,4,0,4,3,0,4,0,39,2.4375,never,always,no,no,yes
2c4d210d-bf2d-46c3-8f1c-692445c18546,fe7e0a60-6a1a-4805-b216-7e8b601e4661,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,1,3,2,3,4,4,3,3,3,3,4,3,3,2,3,3,47,2.9375,never,sometimes,no,yes,yes
9ce36ad6-95f4-42e9-b00a-de389b2fe7e1,8aabdefe-478e-44a7-b4a6-556517f106e4,Windows 10.0,Edge,18.17763,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdd3deec-2955-4c86-8dc6-7ad582ec0557,d7c2f0ad-3dfe-4efc-9f5f-22b712e63411,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,3,2,2,2,3,1,1,3,4,3,2,1,4,2,3,3,39,2.4375,never,sometimes,no,yes,yes
f49bf80e-39b6-416c-a1de-d6a37cd3ffd0,e5c3fdff-7651-4863-b29c-0a14914b27a9,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,female,bachelor,north_america,2,2,1,2,1,3,0,0,3,4,1,2,4,3,3,0,31,1.9375,never,always,no,yes,yes
bf0de6d4-8279-4334-ab68-dc75d9519122,8eb0f1a3-871b-43ae-81e5-0f7d3b763d71,Windows 10.0,Firefox,68.0,0,1,1,1,1,1,46_55,female,master,north_america,3,4,2,3,2,4,0,1,3,4,2,1,3,1,4,0,37,2.3125,never,always,yes,not_all,yes
bd5e6648-650e-4eaa-b160-7e2494a541ba,3ba7a2dd-18ef-4984-a2f0-c16cfc6edd00,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,2,2,2,3,4,4,1,1,2,3,2,2,4,2,2,2,38,2.375,never,always,no,not_all,yes
37e5ddbc-281f-4e57-9eca-5c6c66ffeb6e,22c55365-3aa8-43bb-bc61-759842b480d8,Chrome OS,Chrome,78.0.3904.92,0,1,1,1,1,1,26_35,male,master,north_america,1,3,2,4,4,4,0,0,3,3,1,1,3,0,3,1,33,2.0625,never,always,no,yes,yes
b2aeff6b-b145-4696-bcdb-a645428a4590,0a699f39-d390-4e00-83e7-43858100eff0,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,46_55,male,bachelor,north_america,3,3,3,3,0,0,0,0,4,4,0,0,4,0,3,0,27,1.6875,never,always,yes,yes,not_known
6bf0f36e-78f2-4e8c-a2ab-bfaf205205d8,b23daf30-c3a1-480d-b65a-20cac3cbc4fb,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,2,2,2,2,2,2,2,3,2,2,3,2,3,3,3,3,38,2.375,never,sometimes,no,yes,yes
cce1ffeb-4c4f-43c3-9333-9836efd32d21,f2235a2a-5294-4e44-b700-a920b5fcdcc1,Windows 8.1,Firefox,70.0,0,1,1,1,1,1,26_35,female,no_degree,north_america,1,2,4,4,4,4,1,0,3,2,0,2,3,0,3,0,33,2.0625,never,never,no,not_all,yes
76d858d6-67b9-4f53-b419-c00eb3498ee0,7648e5e2-bea8-4f01-a125-c4476ef5bf96,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,male,high_school,asia,3,3,2,2,4,4,3,2,2,2,2,0,2,1,2,3,37,2.3125,never,often,no,yes,yes
3b5eb3ce-63ae-47b3-8b6a-8ac3f5bea34d,ddc8fb0f-0cf2-4b9c-987f-5c1c2f2675c0,Chrome OS,Chrome,77.0.3865.105,0,1,1,1,1,1,46_55,female,bachelor,north_america,0,1,0,0,4,2,0,0,1,2,1,3,3,2,1,2,22,1.375,never,often,yes,not_all,yes
078adb3e-22ec-4240-b5d5-516b6f7bed97,22adf365-182b-490a-883d-3d15a40a8c45,Windows 10.0,Opera,64.0.3417.92,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
e41e1a4f-95b0-44dd-b0a8-ed5d68b90ffc,67f02584-9d45-4483-aecc-d9d1a2a13f86,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,bachelor,asia,2,3,2,3,4,3,0,0,3,2,4,2,3,1,2,1,35,2.1875,never,always,no,yes,yes
2f830596-a28b-4b12-942b-ac24615c4fde,3c223ac9-9097-4fe2-be2d-94e0909b73dc,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,46_55,female,bachelor,asia,3,3,1,3,0,2,1,3,3,1,3,3,2,3,3,3,37,2.3125,never,rarely,no,no,not_known
eef76e16-efa0-4794-8e72-7a68fcc362c8,58b3109b-4604-4871-9d13-aa58cefa56a9,Windows 7,Chrome,78.0.3904.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b321196-e676-44d1-98b3-91083ce7593a,7fca705b-5090-4f80-aafb-08666154fcb0,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,male,high_school,asia,2,3,3,2,3,3,2,2,3,3,2,3,2,3,3,3,42,2.625,never,often,no,yes,yes
bdb61707-5088-4712-88f8-2bb1ace3be40,dd136065-f645-4926-ab4c-6aebfad074c5,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,35,2.1875,never,sometimes,no,yes,yes
3d94c36b-bb6e-445c-ab8f-906693aca11f,f6aa9809-341a-4ddd-89f1-0cfab4cd4e26,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,female,bachelor,north_america,3,4,1,3,4,3,3,2,4,3,2,0,4,0,4,0,40,2.5,never,never,no,yes,yes
9c113b50-0401-499d-86d2-80ce911c05c7,48189994-07fa-4515-bf5a-c9190b4a445a,unknown,libwww-perl,6.39,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d550a4f-8a55-426c-b031-40d805c3c141,93cdaee6-23e5-4f7c-9ae3-06e659697fc6,OS X El Capitan,Chrome,78.0.3904.97,0,1,1,1,1,1,46_55,female,no_degree,north_america,3,3,4,4,4,4,0,0,4,4,0,0,4,0,4,4,42,2.625,never,often,no,not_all,yes
041d024b-979d-4896-b005-6240deb44d72,f66a01b4-a6cf-4ade-8c70-76d3ff3aec60,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,over_55,female,no_degree,north_america,0,4,2,2,2,4,0,0,4,4,0,3,4,2,3,0,34,2.125,never,often,no,yes,yes
cfe3b491-5524-40ae-9c12-362bb5d58442,24864038-c166-45cf-937a-348109f834e9,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,bachelor,north_america,2,3,0,4,4,4,0,1,3,3,1,3,4,0,3,1,36,2.25,never,never,no,not_all,yes
969a3a33-ed71-4d2c-8c67-e2d683bc8bf1,3da036f2-e8a5-4620-ab1f-96b21999eba6,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,46_55,non_binary,bachelor,north_america,1,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,32,2.0,never,sometimes,not_known,no,yes
933f1aeb-2b5d-475f-95fa-cff22bebbe78,d65d35c3-70eb-4992-834c-e53d4e5ed689,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,no_degree,north_america,2,3,1,2,4,4,3,1,0,2,3,2,3,1,3,2,36,2.25,never,rarely,not_known,yes,yes
30d8e959-72f8-4a62-99d0-6e740ecb717d,31608a0f-7674-4449-a09f-915c992ff1ff,macOS High Sierra,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,male,bachelor,north_america,2,3,2,4,4,4,1,0,3,3,2,2,3,2,3,2,40,2.5,never,always,no,not_all,yes
ede98795-7e74-4886-b2bd-707ddc460e9d,f5b89aaa-f3e4-4eae-b842-06b27bb298ce,Windows 10.0,Chrome,78.0.3904.97,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
e15cb651-1151-432f-98b9-a98535a67cee,e1898cc5-8888-43da-afdb-5463adb06b83,Chrome OS,Chrome,78.0.3904.92,0,1,1,1,1,1,36_45,male,bachelor,north_america,0,3,0,0,4,0,0,3,3,4,3,4,4,4,1,0,33,2.0625,never,always,not_known,no,yes
41dbc634-fb2c-4c5e-9ce2-a685868a53c2,2bdd8c4a-fcd5-44b4-8cc6-2ba59c169b46,Windows 8.1,Chrome,78.0.3904.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f6363b9-2280-47aa-863e-a3b451dc03aa,3b42d8c2-b53e-43d3-b7c4-4b1bdd548a36,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,46_55,male,high_school,north_america,3,3,3,2,4,4,0,0,3,3,0,1,4,0,4,0,34,2.125,never,always,no,no,yes
8b960c85-867e-4a23-a4aa-5d2311a41677,a35c3e72-ef62-4f3b-8967-3023c154f452,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,not_answer,north_america,2,3,1,3,0,0,0,0,3,3,0,2,3,1,3,0,24,1.5,never,sometimes,yes,yes,yes
b4b81251-aa86-4f8a-8890-40a01e704e7a,3e4d94ec-2b0d-4282-b3d8-35fab05f02eb,Windows 10.0,Chrome,78.0.3904.97,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbea18c6-dda5-4371-afce-c86640610ffb,42522b1b-6a97-4254-835a-3daec89315b1,Windows 10.0,Chrome,78.0.3904.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2f466a4-9485-4f4d-bd97-d668536f63e4,b4c5ebeb-43f9-4fa8-bc69-89b21ac4c277,Windows 8.1,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,3,3,3,4,4,4,1,0,3,4,1,3,3,3,3,1,43,2.6875,never,always,no,no,yes
c836d98f-57cf-4a4f-b6fa-aabd283d333b,93286bc2-79ff-4d3a-b774-6215585b3eba,OS X Lion,Chrome,49.0.2623.112,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9b71090-2b76-4b88-843b-c2ec892cda77,6919fcae-d2c0-4834-9067-e904b9be2263,Windows 8,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,non_binary,high_school,north_america,2,2,1,3,2,2,0,0,3,2,0,3,4,1,3,0,28,1.75,never,always,no,yes,yes
ae452827-d0e2-4051-a792-2678682de007,db2ed5ef-faaa-4d1c-9d31-f97e7d9542d6,Windows 7,Chrome,78.0.3904.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b1db444-923c-4ef3-a0da-ee7c4395c33f,f444994e-923c-437a-8af7-3c964df2fb02,Windows 10.0,Chrome,78.0.3904.97,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
f73ecd5a-f7f5-4fab-8924-87a62053da2f,bb074abc-a523-4f72-93ce-dcf501f82be9,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,high_school,north_america,2,3,3,3,4,4,3,1,2,2,3,3,1,3,0,2,39,2.4375,never,sometimes,no,not_all,yes
efa80c0b-bc0e-4f08-9398-3d5582d8dca9,8a8bd861-e6e3-477c-a11c-c3714caa7077,Linux,Chrome,78.0.3904.96,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7492d03b-f051-4595-8983-a2d8eec8c4b9,fb3b9b1d-2076-43a2-91c6-ac169428f958,Windows 10.0,Chrome,78.0.3904.97,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
620f1a6f-1fff-4973-bba1-1a09965103a6,fa911f23-d95c-43fc-bc15-c56e2cc522f1,Windows 7,Chrome,78.0.3904.87,0,1,1,1,1,1,26_35,male,master,north_america,3,3,2,4,4,4,0,0,4,3,3,1,3,1,2,1,38,2.375,never,always,no,no,yes
8c74e879-5e53-49d3-8131-f9779158d277,23aca28c-ca73-4d1b-bcb9-9b41a0098021,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,male,bachelor,north_america,3,3,3,3,4,4,0,0,4,4,1,2,4,0,4,1,40,2.5,never,sometimes,no,yes,yes
29df554a-e97e-4ef9-9523-8cb81c6bbd29,731e0916-6725-4ad8-af7a-4e17f9c09651,Windows 10.0,Firefox,70.0,0,1,1,1,1,1,26_35,male,master,asia,2,3,2,3,3,3,2,2,2,3,2,1,2,2,3,3,38,2.375,never,sometimes,no,no,no
08703153-8cfb-4a52-bb06-c30a0999dbc1,ece42b63-042e-4c43-ab8f-d8b017ee2270,Windows 10.0,Chrome,78.0.3904.97,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9be66586-383a-4906-9e06-b60bc76e13bf,0469196d-a1ce-4116-b9e5-e745847d6d15,Windows 8.1,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,asia,4,4,4,2,2,2,1,2,4,2,2,1,3,0,2,3,38,2.375,never,sometimes,no,yes,yes
350fd70e-ce35-4c8a-92f7-acd5985a52a8,1b8cf52c-c85a-4c7f-9266-a248a73cb21b,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,46_55,female,bachelor,north_america,2,3,1,2,0,4,0,0,4,2,2,2,3,0,3,1,29,1.8125,never,rarely,no,no,yes
cb747e15-32c0-4c5d-b5db-ac0a819ebeae,54e90687-b0cf-48bc-afb0-528ac5d59f21,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,male,no_degree,north_america,3,3,0,0,3,4,2,0,3,3,2,2,3,0,4,1,33,2.0625,never,always,not_known,not_all,yes
53920034-afb8-45a3-bcbd-bb0686cb1611,b27998ec-8bae-4e70-89d2-e279a297e582,Chrome OS,Chrome,78.0.3904.92,0,1,1,1,1,1,over_55,female,over_master,north_america,2,2,2,2,3,4,1,0,2,3,1,1,3,1,2,0,29,1.8125,never,always,no,no,yes
1717b5de-fbae-4338-b314-41083b123170,b283946f-f930-484a-903c-e7b4d49d3432,Linux,Chrome,78.0.3904.96,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
