user_id,age,gender,education,origin,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,sum,avg,attention_test1,attention_test2,phishing,techniques,future
91a19189-6975-4864-90de-cb996683dd3f,26_35,female,no_degree,north_america,2,2,2,2,4,4,0,1,2,3,1,4,1,0,0,2,30,1.875,never,never,no,no,no
ea3ce712-fbe2-4574-a041-123bc92831d1,36_45,female,bachelor,north_america,3,3,4,4,4,4,0,0,3,4,1,3,2,2,1,0,38,2.375,never,always,no,no,yes
a73f2e66-4d18-483e-a148-f26e9f859cf4,26_35,male,bachelor,africa,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,62,3.875,always,always,not_known,not_all,not_known
af9f7ede-aecf-4c7d-a384-0122fc126056,46_55,male,bachelor,asia,2,1,2,3,2,2,1,3,1,2,2,2,3,2,2,1,31,1.9375,rarely,sometimes,no,yes,no
d5f52cf4-1c4e-40e1-9163-cf307df08385,26_35,female,bachelor,north_america,0,0,0,0,4,4,2,0,0,3,2,4,1,1,2,3,26,1.625,never,rarely,no,no,not_known
1d2e50f6-bd75-4946-b462-69027baafb89,over_55,male,bachelor,north_america,3,0,0,4,0,4,0,0,0,0,4,4,2,3,2,0,26,1.625,never,sometimes,yes,not_all,not_known
e2a908b8-6801-43eb-b51c-29c2829f79a6,26_35,male,master,north_america,4,4,0,2,3,0,3,0,4,1,2,2,4,0,4,0,33,2.0625,never,always,no,not_all,yes
44ff48b3-e460-4964-9e37-df43370bb905,36_45,male,bachelor,north_america,3,3,3,2,4,2,1,3,1,3,3,2,2,1,3,2,38,2.375,never,often,no,yes,no
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,36_45,male,bachelor,north_america,1,2,0,3,4,4,0,1,0,1,3,3,1,2,0,4,29,1.8125,never,sometimes,no,no,yes
84e25eea-eb9d-482f-bfc9-c14aa5eb0b4c,26_35,female,bachelor,north_america,1,2,3,3,4,3,0,0,2,4,0,3,2,1,2,0,30,1.875,never,always,no,no,yes
8b25b239-3e4b-4741-94a3-2b3c3c26d37d,36_45,male,high_school,north_america,2,3,3,3,1,3,1,1,2,3,2,2,4,2,4,1,37,2.3125,never,always,no,no,yes
402b1171-9c0b-42a8-9747-ab3183eba951,26_35,female,no_degree,north_america,2,2,3,4,1,3,3,1,2,3,2,3,2,2,1,1,35,2.1875,never,sometimes,no,no,yes
0a53b7c8-85d2-487e-90e8-0db2fb9b0442,26_35,female,no_degree,north_america,4,4,4,4,4,4,0,0,4,4,0,0,4,0,4,0,40,2.5,rarely,often,no,no,yes
55dfb4e3-42f7-491c-97da-d8199e85a669,36_45,male,master,north_america,2,2,2,4,4,4,1,1,2,3,2,2,3,1,3,1,37,2.3125,never,always,not_known,not_all,yes
06f4c728-180f-4348-94b5-02e11c592d2c,26_35,male,bachelor,asia,3,4,2,2,3,3,4,3,4,3,4,3,1,2,1,3,45,2.8125,always,always,no,yes,yes
15af24c5-98df-4838-8be7-f4c3deb2032d,46_55,male,bachelor,asia,1,2,3,4,4,4,1,1,3,2,3,2,3,2,3,0,38,2.375,never,often,no,yes,yes
a4d8aa72-b54f-4270-b542-02ae6d86b070,36_45,female,high_school,north_america,4,4,1,4,4,4,0,0,3,4,1,1,4,0,3,4,41,2.5625,never,never,yes,yes,yes
3f4f9b39-e9b4-44a1-8783-a927907c0283,26_35,male,master,north_america,1,4,4,2,4,4,0,0,4,4,0,1,4,0,3,0,35,2.1875,never,sometimes,yes,yes,no
74e77eea-a696-46b7-a9fa-d0306ed3dae9,26_35,male,high_school,north_america,2,3,2,3,4,4,0,2,3,1,3,3,2,3,2,0,37,2.3125,never,always,no,not_all,yes
b30b9eb1-1faf-4999-b80c-0305607939ae,26_35,male,bachelor,north_america,2,3,2,2,4,4,1,0,2,3,2,1,2,1,3,1,33,2.0625,never,sometimes,not_known,yes,not_known
b64c0cf6-330c-4de0-afb4-5212935a4072,26_35,male,bachelor,asia,3,1,2,0,4,1,2,0,4,3,0,1,4,4,3,0,32,2.0,never,often,no,not_all,yes
cdd87dea-4e11-4ad4-8067-fac536199703,36_45,female,bachelor,north_america,2,3,1,3,4,4,0,0,4,4,1,3,3,1,3,1,37,2.3125,never,sometimes,not_known,yes,yes
bef1560d-dde7-4383-b860-48f2f96cf927,36_45,female,bachelor,north_america,2,3,2,3,2,3,3,2,2,1,3,3,2,2,3,1,37,2.3125,never,sometimes,no,yes,no
f940667d-6753-46c6-951a-714f5d25660c,46_55,male,master,asia,2,3,3,4,4,4,0,3,4,3,2,3,2,3,3,2,45,2.8125,never,always,no,no,not_known
7466b8be-05a8-4035-be05-bddd34c617f0,36_45,male,master,north_america,2,3,3,2,3,4,0,0,3,3,1,1,4,2,3,0,34,2.125,never,often,no,not_all,not_known
ea85c612-e05b-4f63-bae7-1d80bb9c5d5b,36_45,female,bachelor,north_america,2,3,2,4,4,4,0,0,2,3,3,2,4,2,2,0,37,2.3125,never,often,yes,not_all,yes
228188af-6a3e-410a-bfac-31220ee5c2d9,26_35,male,bachelor,north_america,2,3,1,3,4,4,1,2,2,1,2,2,2,2,2,2,35,2.1875,never,rarely,no,yes,yes
b8f1be1b-7789-485f-934e-74ac2a89ca3b,over_55,female,bachelor,north_america,1,3,4,1,1,4,0,1,4,3,1,1,3,1,3,0,31,1.9375,never,never,no,no,yes
d921b79c-2cee-4cb2-a4b8-d3506d1a3edf,36_45,male,bachelor,north_america,4,3,1,3,4,1,1,0,4,3,2,1,4,0,4,0,35,2.1875,never,rarely,no,yes,yes
3899c61f-3ff8-48a1-b088-9f2ce91d2458,over_55,female,no_degree,north_america,1,2,0,1,2,1,1,1,2,2,1,2,3,1,2,0,22,1.375,never,sometimes,no,no,yes
cd771622-5e72-44c9-b71b-c329027eb205,26_35,male,bachelor,asia,1,4,4,1,4,4,0,0,4,4,3,3,4,3,3,0,42,2.625,never,never,no,yes,yes
18fdfcea-d9bb-4b60-bb0e-e1453bca0471,36_45,female,bachelor,north_america,2,3,2,4,4,4,1,0,2,2,1,4,0,2,3,1,35,2.1875,never,always,no,no,not_known
034da21e-4f4b-4179-8c10-f5b1e14c006f,46_55,male,master,north_america,3,2,2,3,2,4,2,1,1,2,3,3,1,0,3,3,35,2.1875,never,always,no,not_all,yes
c9356415-140b-4548-927c-e6fe2533bc5f,not_answer,not_answer,not_answer,north_america,4,4,1,2,4,1,0,0,4,4,0,2,4,2,3,2,37,2.3125,never,always,no,not_all,yes
65b355f0-d868-45ec-8127-8b9b5fadaf71,46_55,male,bachelor,asia,2,3,0,1,4,2,1,2,2,1,3,3,4,2,3,2,35,2.1875,never,often,not_known,yes,yes
ab4b89c0-b215-4a43-94c3-0ac7eb750de5,36_45,female,master,asia,0,2,3,3,4,4,1,0,3,2,3,3,1,0,4,1,34,2.125,never,sometimes,no,yes,yes
0422ecfe-4b97-4f65-9e55-f57514c48058,36_45,male,bachelor,north_america,3,3,4,4,4,4,0,0,4,4,0,2,3,1,3,0,39,2.4375,never,always,no,no,yes
bc15ade3-1bfa-44db-a0c2-d91039890283,36_45,male,over_master,asia,4,2,2,4,3,4,1,2,2,2,2,4,2,2,1,2,39,2.4375,sometimes,often,not_known,yes,yes
58503b74-160c-4a73-b0c4-be032c95ada3,26_35,male,bachelor,asia,4,3,3,2,4,2,3,4,4,4,3,0,4,0,3,4,47,2.9375,never,always,no,yes,yes
0a226cee-097e-4b77-96a0-35005f375ec6,26_35,male,bachelor,asia,3,1,3,2,2,3,3,2,3,2,3,0,2,0,3,2,34,2.125,never,always,no,yes,yes
07530450-21af-4f44-b224-9bb856426789,36_45,female,bachelor,asia,4,3,0,3,4,3,3,3,3,1,3,4,1,4,1,3,43,2.6875,never,sometimes,no,no,not_known
f44a4e72-8a86-4cb3-8b26-a28d9d16d9ef,26_35,male,bachelor,asia,0,3,1,3,4,2,0,1,3,3,3,1,3,0,2,0,29,1.8125,never,always,no,yes,yes
dca5d411-78c1-44cd-a98b-5b4ce01fd84a,36_45,female,master,north_america,3,3,3,4,4,4,0,0,3,2,1,2,3,1,2,0,35,2.1875,never,always,no,no,yes
f19d5933-3113-4f32-bf0f-c2a323f273c4,46_55,female,bachelor,north_america,4,3,0,0,4,4,0,0,2,3,1,1,4,0,2,2,30,1.875,never,always,yes,yes,not_known
3d1c6f36-e490-4fe8-8556-a0ee4f60d059,26_35,male,high_school,north_america,2,2,2,2,3,4,1,1,2,2,2,2,3,1,3,2,34,2.125,never,never,not_known,yes,yes
de086d05-44b8-41bf-9a7e-a8e6755e823e,26_35,male,bachelor,europe,2,2,1,3,4,4,0,0,2,3,2,2,3,0,3,0,31,1.9375,never,rarely,no,yes,yes
df669684-ddc8-4251-a683-e13982c3bd89,26_35,male,bachelor,north_america,2,3,1,2,4,4,2,0,2,2,2,1,3,2,2,2,34,2.125,never,never,no,no,not_known
f5e85b3a-264c-47cf-bef7-61a2955282dd,36_45,female,master,europe,3,4,2,4,4,4,3,2,4,4,3,2,3,2,4,3,51,3.1875,never,often,no,yes,yes
94aa014f-6fe8-4ab7-98c8-acd2bdee8c75,26_35,male,bachelor,north_america,1,3,3,3,3,4,0,0,3,3,2,0,2,1,3,0,31,1.9375,never,often,no,no,yes
faeceff0-e14b-4cd1-aaa9-464ce485483c,26_35,male,high_school,north_america,2,3,2,2,4,3,1,2,3,2,2,2,3,1,2,2,36,2.25,never,always,no,no,not_known
1a7e8381-795d-43eb-ab61-017533fcbabb,26_35,male,high_school,north_america,2,2,1,1,4,4,0,1,2,4,1,2,3,2,2,1,32,2.0,never,always,yes,not_all,not_known
c4b21f68-e3fc-4e5f-b3a7-11a215a81bdd,36_45,male,bachelor,north_america,1,1,0,3,4,4,3,1,1,1,4,4,1,4,0,3,35,2.1875,never,often,no,not_all,yes
bea58d0a-358b-4062-ae72-7db89eca2ad0,26_35,male,no_degree,north_america,2,4,4,4,4,4,1,0,4,4,0,2,3,2,4,0,42,2.625,never,always,no,not_all,yes
b3f900ec-0b9a-439b-8f13-17388d75366c,26_35,male,bachelor,north_america,1,3,1,1,4,0,0,0,3,2,1,3,4,2,3,1,29,1.8125,never,rarely,no,yes,yes
1ac02c8b-25f6-4e01-894c-61e25083d0a4,36_45,female,no_degree,north_america,4,3,4,4,4,4,0,0,2,4,2,2,3,0,4,0,40,2.5,never,always,no,not_all,yes
1377b787-e2ca-473d-bccd-4a2a95ad5b6d,26_35,male,bachelor,asia,1,2,4,3,4,2,0,0,3,2,1,1,3,0,1,1,28,1.75,never,always,no,yes,yes
a6d805dd-206f-4575-a12e-b32e5d508b92,36_45,male,high_school,north_america,2,2,1,3,2,4,1,3,3,1,2,3,2,3,1,1,34,2.125,never,always,no,not_all,yes
211caf15-a9b6-41e3-805d-3a89a0bfd6b7,26_35,female,bachelor,north_america,2,3,2,4,0,4,1,0,3,3,2,2,2,1,3,0,32,2.0,never,always,no,yes,yes
7b7db498-3354-4c45-b502-1a3a4b4153d9,46_55,female,bachelor,north_america,1,2,1,4,4,4,3,1,4,2,2,3,3,1,2,1,38,2.375,never,sometimes,no,not_all,yes
e7b5d9d3-351f-4bee-93d2-137fc906fd0e,36_45,male,bachelor,north_america,2,3,0,0,4,4,1,0,3,3,0,3,3,0,4,0,30,1.875,never,rarely,no,yes,no
9819d0d2-335c-4b84-bdd4-fe36f5323875,26_35,male,bachelor,asia,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,62,3.875,always,always,not_known,not_all,not_known
1aeccab5-38dd-4c4a-ae8e-848cce5fffa1,36_45,female,bachelor,north_america,1,2,0,1,1,1,1,1,3,2,2,3,2,3,2,2,27,1.6875,never,never,no,no,yes
b1e24ea7-79f0-4034-8623-e919e2fee9a4,over_55,male,bachelor,north_america,4,3,0,0,0,0,0,0,2,3,1,3,4,0,4,0,24,1.5,never,rarely,no,not_all,yes
6b0c1d33-53cc-4aba-a37b-0e32f1c3987c,26_35,female,high_school,north_america,0,4,1,4,4,2,0,0,1,3,3,4,1,4,1,0,32,2.0,never,always,no,no,yes
14cfd213-80fc-4fed-b955-2bd917d8b54e,36_45,male,bachelor,north_america,1,2,1,1,4,2,2,1,2,1,3,2,2,1,2,3,30,1.875,never,always,not_known,not_all,yes
976a9dfc-de7d-4324-8e60-17ef0b829b07,36_45,female,no_degree,north_america,2,3,0,0,0,0,2,2,1,2,2,4,3,3,1,1,26,1.625,never,always,no,no,not_known
4d360b50-9708-4f4a-9896-67005bdc1e9e,18_25,female,bachelor,north_america,3,3,1,2,4,4,0,2,3,2,2,2,3,0,2,0,33,2.0625,never,always,no,no,yes
67ceb798-8ac3-44a0-9593-362c3a46eeca,26_35,male,bachelor,north_america,2,2,2,4,4,4,1,1,2,3,2,2,3,1,3,1,37,2.3125,never,always,no,yes,yes
00b875a6-31a0-4f2d-a400-f9f0437bfc6b,46_55,female,bachelor,north_america,2,3,4,4,4,4,0,2,3,4,1,2,2,0,1,1,37,2.3125,never,rarely,yes,yes,not_known
2008574f-726d-4d16-a89d-ed2bd52d8b37,36_45,female,bachelor,north_america,2,3,0,4,4,4,0,0,1,1,3,3,3,0,3,0,31,1.9375,never,rarely,yes,no,yes
4b64ca69-be9e-4b90-9977-54431d904bfa,36_45,male,bachelor,north_america,2,2,1,4,3,4,1,0,2,3,2,4,2,1,1,0,32,2.0,never,always,yes,not_all,yes
a6a649b3-4dd3-4bd0-9181-9e47bde3a74a,26_35,female,master,asia,3,4,3,4,4,3,4,3,3,3,4,3,4,4,3,3,55,3.4375,always,always,no,yes,yes
145deeeb-11a5-43b7-a5d7-f037102a510b,36_45,female,master,north_america,2,2,0,0,0,0,1,0,0,3,1,3,4,1,3,2,22,1.375,never,always,yes,not_all,yes
cb1577e0-8bd3-4f29-9301-87c4a3d414f8,26_35,male,bachelor,north_america,3,3,0,3,0,4,0,0,3,4,3,3,4,3,3,0,36,2.25,never,never,no,yes,yes
7f2489a2-4236-4b43-8036-f49dd98f6506,26_35,male,bachelor,north_america,4,4,0,0,4,4,0,0,4,4,0,4,4,4,2,0,38,2.375,never,often,no,not_all,yes
20c5f02f-9476-441e-9f05-fd84a2085996,26_35,male,bachelor,north_america,2,2,2,4,4,4,2,3,1,4,2,4,3,2,3,2,44,2.75,never,always,yes,yes,yes
ea8247e6-d609-422d-be36-9a1208e2916f,46_55,male,bachelor,north_america,2,2,0,0,0,0,0,0,0,4,0,3,3,1,3,1,19,1.1875,never,rarely,no,not_all,yes
c4b8995f-9478-4ee6-a045-cb38ab4e4cab,36_45,female,bachelor,north_america,2,3,1,2,4,4,0,1,2,3,0,1,4,0,4,1,32,2.0,never,sometimes,not_known,not_all,yes
f270ee8e-db06-4d23-acf0-ca58d11eba8f,26_35,male,bachelor,asia,2,3,1,2,3,3,2,2,4,3,2,2,2,3,3,1,38,2.375,sometimes,rarely,no,no,not_known
27f4ad2d-48bd-4b34-b9ba-f89054615ad4,36_45,female,high_school,north_america,2,2,1,4,0,4,0,1,1,0,2,3,3,2,2,1,28,1.75,never,always,no,not_all,yes
0cc99b68-e948-4184-8e0a-3b591d22a6c8,not_answer,female,no_degree,north_america,2,3,2,1,1,3,1,0,3,1,1,3,2,2,3,1,29,1.8125,never,often,no,yes,yes
19e5d2d4-2add-47ab-9642-4e532fe11c85,26_35,male,master,north_america,1,2,0,2,4,4,0,2,1,1,2,3,2,3,3,3,33,2.0625,never,always,yes,no,yes
521a8da4-f5a1-4eb4-a365-44af008bf495,46_55,female,over_master,north_america,3,4,1,4,4,4,0,0,4,3,0,1,4,0,3,0,35,2.1875,never,sometimes,not_known,not_all,yes
6cd0b72d-b2bb-4275-9e85-4cc10d3f9a35,36_45,female,bachelor,north_america,3,3,2,4,4,4,1,2,3,2,2,2,3,2,2,2,41,2.5625,never,never,yes,not_all,yes
919cced5-0484-4330-beaf-3570f380b49b,26_35,male,over_master,north_america,2,3,3,3,2,3,2,2,2,3,3,4,2,3,2,1,40,2.5,never,sometimes,no,no,yes
62429ec1-f904-4a9f-a190-d4e8a8f5e9bc,26_35,male,bachelor,asia,3,2,2,2,2,2,2,3,2,2,3,1,1,3,1,2,33,2.0625,never,always,no,no,no
cb3534e0-012a-4ae4-9cbd-c1db3943ff92,36_45,female,master,north_america,1,4,0,0,4,4,0,0,4,2,1,4,2,1,1,0,28,1.75,never,rarely,yes,no,yes
0146d644-83c3-4d6d-a370-5f33308b04bf,46_55,male,bachelor,asia,2,3,0,3,4,2,1,1,3,2,3,3,4,2,2,2,37,2.3125,never,always,not_known,yes,yes
5035289b-717b-4e11-a09d-b3f2ef4548f5,over_55,female,bachelor,north_america,3,3,0,0,0,0,0,2,3,1,2,3,2,2,2,2,25,1.5625,never,always,no,no,yes
7e62e1e2-83f5-497e-b55e-f72094d96d24,46_55,female,not_answer,north_america,3,3,0,0,3,4,0,1,3,2,1,3,4,1,3,1,32,2.0,never,never,not_known,not_all,yes
156f0f34-c6d5-4d7a-8960-e70a227fa0ff,36_45,male,master,asia,3,3,2,2,4,4,0,0,3,4,0,2,4,0,4,1,36,2.25,never,always,no,yes,yes
452e4489-bb21-4d0d-9480-9388389d2063,46_55,female,no_degree,north_america,1,4,1,4,4,0,0,1,4,3,0,1,4,0,3,0,30,1.875,never,often,yes,not_all,yes
2e843b57-d2bf-46fa-a87c-45549b9e5040,36_45,male,bachelor,asia,2,2,2,2,3,3,3,2,2,2,2,2,2,3,2,3,37,2.3125,sometimes,sometimes,no,no,no
15316190-9668-4c34-9843-c5ea4dfd64f4,26_35,female,bachelor,north_america,1,1,2,0,4,4,0,0,1,3,0,3,2,3,1,2,27,1.6875,never,always,yes,not_all,not_known
639143a1-5a79-4e92-bdc8-81f7ab196683,26_35,male,bachelor,north_america,1,3,2,3,4,4,1,3,3,4,3,1,3,1,3,0,39,2.4375,never,sometimes,no,yes,yes
01dd4ff8-5de3-4e1b-b5ad-2c5497b61228,26_35,female,over_master,australia,3,2,2,2,3,1,2,2,2,3,1,2,1,3,2,1,32,2.0,never,always,no,no,no
de6fc607-5801-40ae-975b-1894eabd1410,26_35,male,bachelor,north_america,2,3,2,2,4,4,1,1,3,3,2,3,2,2,3,1,38,2.375,never,sometimes,no,no,yes
67139eaa-ea0d-4b66-a39c-5547cf7e3c0f,36_45,male,bachelor,north_america,1,3,3,2,3,1,2,3,3,3,2,1,3,1,2,2,35,2.1875,never,never,no,no,no
01811c94-3234-4078-a4f6-bfcbf3a8b34b,over_55,female,bachelor,north_america,3,4,2,2,2,4,0,0,4,4,0,2,4,1,4,0,36,2.25,never,always,no,yes,yes
707d6bb2-3fe6-4425-856a-742a43fcac21,36_45,male,master,asia,2,3,2,3,4,3,1,1,3,2,2,2,3,0,2,1,34,2.125,never,always,no,no,yes
351261e6-235b-4392-9bd8-7e1027b91c27,18_25,male,bachelor,asia,2,3,2,2,4,2,3,0,2,2,2,4,2,3,3,0,36,2.25,never,often,no,yes,yes
18b470a1-1d79-4e53-a045-5f1091165d02,26_35,male,bachelor,asia,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,61,3.8125,often,always,not_known,not_all,not_known
d0b59bcf-72e8-4b67-bf14-749c37d2aa3a,26_35,male,master,asia,3,3,2,3,3,3,0,0,2,0,1,3,3,1,3,2,32,2.0,never,rarely,no,no,no
52d27731-0516-4794-9c6d-af5389fe3748,26_35,female,bachelor,asia,2,3,2,2,4,3,1,0,4,3,2,2,2,1,2,1,34,2.125,never,sometimes,no,no,yes
2bcdecb5-2a12-490a-885d-44383f0e2521,26_35,female,master,asia,4,3,4,3,3,4,3,4,4,4,3,4,3,3,4,4,57,3.5625,often,often,no,yes,yes
c00c9045-185f-4ea0-9e31-ac8e93f6ad19,over_55,male,bachelor,north_america,4,2,0,0,0,0,0,0,2,4,1,3,4,0,4,0,24,1.5,never,rarely,no,not_all,yes
b32172ec-6962-4ebd-ab24-8439a0c48cfb,36_45,female,bachelor,north_america,2,3,0,4,4,4,0,0,2,2,0,2,4,1,3,0,31,1.9375,never,always,no,not_all,yes
6ba31a92-edf6-438a-a60d-a10074af1e85,26_35,female,no_degree,north_america,3,1,3,3,1,3,2,2,2,2,2,1,2,2,1,2,32,2.0,never,sometimes,yes,no,yes
c847e5df-9852-4b77-801c-908cb5515bdd,26_35,female,bachelor,asia,2,3,3,2,4,3,3,0,4,2,2,2,3,1,2,1,37,2.3125,never,often,no,no,yes
2f998524-8010-48ec-a444-8047d84b405e,over_55,male,master,north_america,2,3,0,4,4,4,0,0,3,3,3,1,4,1,4,0,36,2.25,rarely,rarely,no,no,yes
f74e5a05-523c-4e70-b7d3-6d2c5d27b49a,46_55,male,bachelor,asia,1,3,3,3,4,4,2,1,3,2,2,2,4,1,3,1,39,2.4375,never,always,no,not_all,yes
b9fb22b0-8962-40bd-a9a7-8849bfe8bacc,18_25,male,bachelor,asia,3,3,2,1,4,1,3,2,4,3,3,4,3,4,4,4,48,3.0,never,never,no,yes,yes
7c08dd95-be11-4c2a-a2d0-0765922de152,36_45,female,bachelor,north_america,2,3,2,1,1,2,2,3,2,3,2,1,2,3,3,2,34,2.125,never,often,not_known,not_all,not_known
dae9fd23-a100-4775-b05a-5bc4c8998667,18_25,male,bachelor,north_america,2,2,1,3,4,2,3,2,3,2,2,4,4,2,3,3,42,2.625,never,rarely,no,yes,yes
e5c07566-b4d0-4f3c-bd2e-00a2a0623458,46_55,female,master,north_america,1,3,2,4,4,4,1,1,3,3,1,1,3,2,2,0,35,2.1875,never,never,no,not_all,yes
d3c598ee-d819-4c63-94f1-286fe00708f3,26_35,male,master,asia,2,1,1,4,0,1,0,0,3,1,1,0,2,1,1,1,19,1.1875,never,always,no,no,yes
50db85ec-da90-4506-a60a-41d9410ce327,26_35,male,bachelor,north_america,0,4,2,4,0,4,0,0,2,4,2,2,4,0,3,0,31,1.9375,never,always,no,no,yes
d4b2db22-f938-47b2-a7dd-96910707940e,36_45,female,bachelor,north_america,3,4,3,4,4,4,0,1,3,3,1,2,3,2,3,1,41,2.5625,never,always,not_known,not_all,yes
223a5ed3-4ea5-49d1-899e-adec0180d17b,26_35,male,master,asia,3,3,2,2,3,3,2,4,2,3,4,3,2,2,3,3,44,2.75,never,often,no,yes,yes
b58dc9ff-0c57-421a-b57c-af226bdb13fa,36_45,male,bachelor,north_america,3,3,4,4,4,4,0,0,4,4,0,2,3,2,3,0,40,2.5,never,always,no,no,yes
7c45c7b7-a49e-4f2f-9633-ecc5e291bb69,36_45,female,master,asia,0,3,2,2,3,3,0,0,4,0,0,1,4,0,4,1,27,1.6875,never,always,yes,no,yes
0ac3cadd-50ad-47df-b934-0f4bf222586b,26_35,male,master,north_america,3,3,2,2,1,2,3,3,2,2,3,2,3,1,2,2,36,2.25,never,always,yes,no,no
0c424012-2efd-406c-9000-b8eb69f588d7,26_35,male,master,asia,3,3,3,2,2,3,4,3,4,4,4,3,2,3,3,4,50,3.125,never,often,no,yes,yes
e420c7d9-4ef9-41f6-a717-da375bc0d53a,26_35,male,bachelor,asia,2,3,2,3,3,2,3,2,2,2,2,3,2,3,2,3,39,2.4375,never,often,no,yes,yes
d3245f01-a283-4c5f-90fa-058393f1f535,26_35,male,bachelor,asia,3,4,1,1,4,2,3,0,4,0,2,3,2,0,2,0,31,1.9375,never,always,no,not_all,yes
738c0e05-c03d-4aba-a66f-66dd36fc711d,26_35,male,master,asia,3,3,1,2,4,3,1,0,3,1,3,3,2,1,3,1,34,2.125,never,often,yes,not_all,yes
711ceec2-c31e-4420-97b0-0ae03abea6fb,26_35,female,master,asia,4,3,2,2,3,2,3,3,2,2,4,3,3,4,3,3,46,2.875,never,always,no,yes,yes
f8eb6313-17f6-4eac-b6b7-39811c09a518,36_45,non_binary,bachelor,north_america,1,2,3,2,4,4,2,1,2,3,2,3,2,2,3,1,37,2.3125,never,always,no,no,yes
068eab22-9c3c-49de-b900-0e9921c2e72c,36_45,male,master,asia,2,3,3,3,3,2,2,3,2,3,2,2,3,2,2,3,40,2.5,never,always,no,yes,yes
bd6ca3ae-d3ef-42f9-88d8-dc40f211ef73,26_35,male,bachelor,asia,4,3,3,3,2,2,3,2,2,3,3,3,2,4,3,4,46,2.875,never,sometimes,no,yes,yes
ef7a76bf-56fe-4ca6-814f-cdd2322ee25e,46_55,male,master,asia,1,2,3,4,3,3,3,2,4,3,1,3,3,3,2,2,42,2.625,never,always,no,no,not_known
83f5a9c7-bea1-4a4a-aed4-e3ba28b1ffca,26_35,male,bachelor,asia,3,3,3,2,3,2,3,2,3,3,3,2,3,2,3,3,43,2.6875,never,sometimes,no,yes,yes
a705ad23-8b5a-47ed-acfd-594c4ae6827d,46_55,female,bachelor,north_america,3,4,4,4,4,4,1,2,4,3,2,3,4,2,3,0,47,2.9375,never,always,no,yes,yes
ed7e7f03-3449-46bc-a6e8-c653e2abf6a9,26_35,female,master,asia,2,4,3,2,2,3,3,3,3,4,4,3,3,3,3,3,48,3.0,never,always,no,yes,yes
6d6ca513-f623-4d06-8b76-287402b8c590,26_35,male,master,asia,3,3,2,2,3,3,4,3,2,3,4,3,3,3,2,3,46,2.875,never,sometimes,no,yes,yes
44e3726b-5f45-45da-b6c9-a0e94745cb7e,36_45,male,high_school,asia,2,2,3,3,4,2,3,3,3,2,3,3,2,2,2,2,41,2.5625,never,often,no,yes,yes
866376c5-1478-4206-8094-e0b55f7eef88,46_55,female,bachelor,north_america,2,3,3,4,2,4,0,1,4,3,2,2,4,4,4,0,42,2.625,never,always,no,yes,yes
e67b4669-5850-405a-bfca-a2152a7f02b0,over_55,female,bachelor,north_america,4,4,4,4,4,4,0,0,4,4,2,0,4,0,4,0,42,2.625,never,always,not_known,not_all,yes
3a4a7823-8758-4593-87de-2b7833258e2f,26_35,male,no_degree,north_america,0,4,2,4,4,4,0,0,4,4,0,2,2,2,2,0,34,2.125,never,sometimes,no,yes,yes
19b21953-c50f-4592-aa52-73fbc586b129,26_35,male,master,asia,3,2,2,2,3,3,2,2,2,2,1,2,1,3,2,2,34,2.125,never,often,no,no,no
cb733031-140d-4c23-9926-4e0568a48503,26_35,male,master,asia,3,1,1,3,4,2,1,2,2,2,2,1,2,0,2,3,31,1.9375,never,sometimes,no,no,no
cf57ef73-2bf0-4cd4-82b9-f7501fdc6b11,26_35,male,high_school,asia,2,2,0,1,1,1,1,1,2,3,2,4,3,3,1,2,29,1.8125,never,always,no,no,no
1547c2f9-75e0-4f0f-b85d-030a764a1dfe,46_55,male,bachelor,north_america,2,2,2,3,3,3,1,2,2,2,3,3,3,3,2,3,39,2.4375,never,sometimes,yes,not_all,yes
